"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight"
"727",2000,"K8","HANS00","K8 HANS00",28,27.3,117,2000117,"",24,12.2,12.7,39.1,81.9,15.1,191.77,243.3975,42.8,64,407
"728",2000,"L9","HANS00","L9 HANS00",28,26.5,117,2000117,"",20.8,12.4,11.9,34.2,75.5,13.4,159.46,207.765,41.3,59.9,348
"729",2000,"M0","HANS00","M0 HANS00",28,27.5,117,2000117,"",24.1,12.3,12.4,36.2,81,12.1,150.04,223.535,44.8,59.9,392
"730",2000,"N1","HANS00","N1 HANS00",28,27.5,117,2000117,"F",22.7,12.7,12.2,36.2,76.4,13.5,164.7,225.345,40.2,60.5,372
"731",2000,"O2","HANS00","O2 HANS00",28,26.3,117,2000117,"",22.6,13.5,13,36.1,78.1,13.5,175.5,239.1625,42,60.8,412
"732",2000,"K7","HAPA00","K7 HAPA00",28,26.3,102,2000102,"",24.7,14.4,14.1,37.2,79.7,12.5,176.25,265.05,42.5,64.3,440
"733",2000,"L8","HAPA00","L8 HAPA00",28,25.4,102,2000102,"",24.8,12.6,13.6,37.4,81.2,12.6,171.36,244.97,43.8,62.9,430
"734",2000,"D2","HASH00","D2 HASH00",25,25,147,2000147,"",23.1,14.2,13.4,37.6,80.1,14.5,194.3,259.44,42.5,61.9,441
"735",2000,"E3","HASH00","E3 HASH00",25,25,147,2000147,"",21.6,12.8,12.2,34.4,73.7,12.8,156.16,215,39.3,57,350
"736",2000,"U8","HAW200","U8 HAW200",27,27,124,2000124,"F",24.1,13.8,13.8,38,81.2,13.9,191.82,262.2,43.2,63.9,439
"737",2000,"V9","HAW200","V9 HAW200",27,27,124,2000124,"",23,13.3,13.2,35.2,77,12.2,161.04,233.2,41.8,61.3,420
"738",2000,"W0","HAW200","W0 HAW200",27,27,124,2000124,"",21.6,14,12.5,35.4,75.8,13.8,172.5,234.525,40.4,59.2,412
"739",2000,"X1","HAW200","X1 HAW200",26,26,125,2000125,"",21.7,12.6,12.9,33.6,76,11.9,153.51,214.2,42.4,60.5,398
"740",2000,"F4","MAR200","F4 MAR200",25,25,147,2000147,"M",23,12.6,13.2,36.4,78.9,13.4,176.88,234.78,42.5,63.1,441
"741",2000,"P3","NDYC00","P3 NDYC00",28,28.2,117,2000117,"",22.9,12.9,12.7,36.2,77.6,13.3,168.91,231.68,41.4,53.9,335
"742",2000,"Q4","NDYC00","Q4 NDYC00",28,28.2,117,2000117,"",25,14.2,13.3,36.8,80.6,11.8,156.94,253,43.8,58.8,408
"743",2000,"R4","NMUR00","R4 NMUR00",25,25.2,112,2000112,"",20.2,11.8,12,32.2,70.9,12,144,191.59,38.7,55.9,290
"744",2000,"S5","NMUR00","S5 NMUR00",25,24.8,112,2000112,"",18.2,11.6,12.1,28.3,66.9,10.1,122.21,167.6775,38.6,53.4,263
"745",2000,"I6","SHEL00","I6 SHEL00",27,26.4,117,2000117,"",21.7,12.6,11.6,32.8,72,11.1,128.76,198.44,39.2,55.3,320
"746",2000,"J7","SHEL00","J7 SHEL00",27,24.6,117,2000117,"",19.6,11.8,11.6,31.4,69.9,11.8,136.88,183.69,38.5,55.6,302
"747",2000,"R5","STA200","R5 STA200",26,26,119,2000119,"",20.3,12.5,13.2,33.5,72.8,13.2,174.24,215.2375,39.3,56.6,343
"748",2000,"S6","STA200","S6 STA200",26,26.2,119,2000119,"",20.6,10.9,11.2,32.5,72,11.9,133.28,179.5625,39.5,57.1,311
"749",2000,"T7","STA200","T7 STA200",26,26.4,119,2000119,"M",21.8,11.7,13.3,34.6,76.1,12.8,170.24,216.25,41.5,60.5,366
"750",2000,"A9","WARO00","A9 WARO00",27,25.8,124,2000124,"",21.8,12.9,12.4,32.5,74.9,10.7,132.68,205.5625,42.4,59.5,395
"751",2000,"Y2","WARO00","Y2 WARO00",27,26.2,124,2000124,"M",23.2,13.7,13.7,35.2,78.9,12,164.4,241.12,43.7,60.2,444
"752",2000,"Z3","WARO00","Z3 WARO00",27,26.3,124,2000124,"M",22.6,12.5,13.2,36.9,76,14.3,188.76,237.0825,39.1,59.2,410
"753",2000,"1-azure","WFER00","1-azure WFER00",24,25,112,2000112,"",21.8,12.2,13.9,33.8,74.3,12,166.8,220.545,40.5,55.4,345
"754",2000,"A8","YETH00","A8 YETH00",27,26.1,111,2000111,"",21.8,12.7,13.5,35.9,75.8,14.1,190.35,235.145,39.9,62.3,381
"755",2000,"B9","YETH00","B9 YETH00",27,25.9,111,2000111,"",21.1,11.7,11.8,33.9,74.7,12.8,151.04,199.1625,40.8,59.8,355
"756",2000,"Y1","YETH00","Y1 YETH00",27,26.8,111,2000111,"",22,12.3,11.9,34.3,75.7,12.3,146.37,207.515,41.4,59.8,352
"757",2000,"Z2","YETH00","Z2 YETH00",27,26.8,111,2000111,"",20.9,11.5,12.2,32.7,75.3,11.8,143.96,193.7475,42.6,61.1,352
"758",2000,"T6","YFER00","T6 YFER00",24,24,112,2000112,"",20.3,13.8,13.1,33.2,70.7,12.9,168.99,223.27,37.5,58.7,350
"759",2000,"U7","YFER00","U7 YFER00",24,24.4,112,2000112,"",22.4,14,13.9,35,76.1,12.6,175.14,244.125,41.1,57.4,425
"760",2000,"V8","YFER00","V8 YFER00",24,24.4,112,2000112,"",22.6,14.2,12.9,34,73.8,11.4,147.06,230.35,39.8,59.2,385
"761",2000,"W9","YFER00","W9 YFER00",24,25,112,2000112,"",23.3,12.9,12.8,36.2,76.2,12.9,165.12,232.585,40,61.9,443
"762",2001,"2T","BISA01","2T BISA01",24,25.5,112,2001112,"F",21.7,13.3,12.2,32.7,73.9,11,134.2,208.4625,41.2,59.9,375
"763",2001,"3U","BISA01","3U BISA01",24,25.6,112,2001112,"F",21,12.8,12.5,33.5,72.7,12.5,156.25,211.8875,39.2,59.5,380
"764",2001,"4V","BISA01","4V BISA01",24,25,112,2001112,"M",21.6,13.2,13.3,34.2,75.4,12.6,167.58,226.575,41.2,61.5,385
"765",2001,"5W","BISA01","5W BISA01",24,24.3,112,2001112,"F",18.7,12.3,12.1,30.4,68.5,11.7,141.57,185.44,38.1,58.1,322
"766",2001,"5A","BRBI01","5A BRBI01",27,27,118,2001118,"M",23.3,12.1,12.1,36.2,81.7,12.9,156.09,219.01,45.5,61.5,435
"767",2001,"6B","BRBI01","6B BRBI01",27,27.2,118,2001118,"F",22.2,11.9,11.6,34.4,77.1,12.2,141.52,202.1,42.7,58.8,357
"768",2001,"7C","BRBI01","7C BRBI01",27,26.1,118,2001118,"M",22.4,12.9,12.7,35,75.1,12.6,160.02,224,40.1,58,339
"769",2001,"8D","BRBI01","8D BRBI01",27,26.6,118,2001118,"M",22.8,11.9,12.2,35.3,79,12.5,152.5,212.6825,43.7,62,350
"770",2001,"3J","BROT01","3J BROT01",28,27,114,2001114,"M",23.7,13.9,12.7,31.2,80.6,7.5,95.25,207.48,49.4,62,367
"771",2001,"4K","BROT01","4K BROT01",28,26.6,114,2001114,"M",23,13,12.2,36.4,78.1,13.4,163.48,229.32,41.7,62.4,343
"772",2001,"5L","BROT01","5L BROT01",28,25,114,2001114,"F",19.8,12,11,31.6,71.8,11.8,129.8,181.7,40.2,59.1,268
"773",2001,"6V","BRTN01","6V BRTN01",25,26,139,2001139,"F",23.4,11.7,12.9,35.1,74.4,11.7,150.93,215.865,39.3,56.3,352
"774",2001,"7W","BRTN01","7W BRTN01",25,25.8,139,2001139,"F",21.5,12,12.8,33.2,73.2,11.7,149.76,205.84,40,56.5,350
"775",2001,"8X","BRTN01","8X BRTN01",25,25,139,2001139,"M",21.4,11.7,12.6,32.6,72.8,11.2,141.12,198.045,40.2,58.4,335
"776",2001,"7X","CCPL01","7X CCPL01",29,28,116,2001116,"F",24.1,12.7,12.4,37.5,78.5,13.4,166.16,235.3125,41,59.7,380
"777",2001,"8Y","CCPL01","8Y CCPL01",29,28.4,116,2001116,"M",24.7,12.6,13.4,36.2,80.6,11.5,154.1,235.3,44.4,62.8,410
"778",2001,"9Z","CCPL01","9Z CCPL01",29,26.5,116,2001116,"F",22.9,12.6,12.9,34.7,76.6,11.8,152.22,221.2125,41.9,59.2,382
"779",2001,"6X","CSWL01","6X CSWL01",25,26.1,112,2001112,"F",20.1,12.2,11.9,32.2,72.9,12.1,143.99,194.005,40.7,60.2,355
"780",2001,"7Y","CSWL01","7Y CSWL01",25,26,112,2001112,"F",19.8,12.1,11.8,32.9,72.8,13.1,154.58,196.5775,39.9,62.9,367
"781",2001,"8E","CUGO01","8E CUGO01",27,26.5,114,2001114,"M",24.6,14.1,13.7,39.6,81.4,15,205.5,275.22,41.8,62.5,457
"782",2001,"9F","CUGO01","9F CUGO01",27,26.9,114,2001114,"F",24.6,13.6,12.6,37.4,79.1,12.8,161.28,244.97,41.7,60.2,409
"783",2001,"0H","EOCR01","0H EOCR01",26,26.2,108,2001108,"F",22.1,12.3,13,35.3,75.5,13.2,171.6,223.2725,40.2,60.4,415
"784",2001,"1I","EOCR01","1I EOCR01",26,25.9,108,2001108,"F",23.3,12.1,13.6,34.5,76.5,11.2,152.32,221.6625,42,61.1,395
"785",2001,"2J","EOCR01","2J EOCR01",25,24.3,109,2001109,"M",19.9,13.9,13.4,30.6,69.3,10.7,143.38,208.845,38.7,55.3,316
"786",2001,"7E","EOCR01","7E EOCR01",26,26,108,2001108,"F",23.9,12.7,13.7,36,77.2,12.1,165.77,237.6,41.2,59.8,410
"787",2001,"8F","EOCR01","8F EOCR01",26,25.9,108,2001108,"F",23,12.2,12.8,33.9,75.6,10.9,139.52,211.875,41.7,59.5,392
"788",2001,"9G","EOCR01","9G EOCR01",26,25.7,108,2001108,"F",23.8,12.5,13.1,36,76.6,12.2,159.82,230.4,40.6,60,395
"789",2001,"6M","HOMS01","6M HOMS01",26,26.2,117,2001117,"F",22.9,12.3,12.7,37.6,75.5,14.7,186.69,235,37.9,57.6,343
"790",2001,"7N","HOMS01","7N HOMS01",26,25.2,117,2001117,"M",22,12.8,13.1,35.7,77.7,13.7,179.47,231.1575,42,58.6,375
"791",2001,"3K","JSUP01","3K JSUP01",27,26.4,108,2001108,"M",21.4,13,13.2,33.7,75.7,12.3,162.36,220.735,42,61.3,415
"792",2001,"4L","JSUP01","4L JSUP01",27,26.5,108,2001108,"M",24.7,13.5,13.6,38,80,13.3,180.88,257.45,42,64.5,472
"793",2001,"3A","KNOL01","3A KNOL01",27,26.9,107,2001107,"M",22.7,13.6,13.6,38,76.9,15.3,208.08,258.4,38.9,58.8,375
"794",2001,"4B","KNOL01","4B KNOL01",27,26.2,107,2001107,"F",21.8,12.4,11.7,35.6,73.8,13.8,161.46,214.49,38.2,56.9,315
"795",2001,"5C","KNOL01","5C KNOL01",27,27,107,2001107,"F",22.6,11.9,12.7,35.1,75,12.5,158.75,215.865,39.9,55.4,319
"796",2001,"6D","KNOL01","6D KNOL01",27,26.5,107,2001107,"F",21.5,12.4,12.1,33.6,72.9,12.1,146.41,205.8,39.3,55.1,320
"797",2001,"5M","LRIS01","5M LRIS01",27,27,108,2001108,"M",22.9,12.7,13.2,35.5,75.8,12.6,166.32,229.8625,40.3,63.4,415
"798",2001,"6N","LRIS01","6N LRIS01",27,27,108,2001108,"M",23.1,13.2,12.6,36.1,78.8,13,163.8,232.845,42.7,64.4,440
"799",2001,"7O","LRIS01","7O LRIS01",27,27,108,2001108,"F",22.7,12.7,13.3,34.6,75.7,11.9,158.27,224.9,41.1,63.1,363
"800",2001,"3S","MMUR01","3S MMUR01",26,26.4,130,2001130,"F",22.7,13.7,14,36.7,77.6,14,196,254.1475,40.9,60.7,419
"801",2001,"0G","MNDY01","0G MNDY01",25,25,116,2001116,"M",23.5,13.4,12.4,37.4,78.8,13.9,172.36,241.23,41.4,60.7,423
"802",2001,"1H","MNDY01","1H MNDY01",24,24,117,2001117,"F",22.1,12,11.7,32.8,73.9,10.7,125.19,194.34,41.1,57.4,348
"803",2001,"2I","MNDY01","2I MNDY01",25,25,116,2001116,"F",23,12.2,12.4,32.7,75.6,9.7,120.28,201.105,42.9,59.8,387
"804",2001,"0Q","NMUR01","0Q NMUR01",25,25.2,119,2001119,"F",18.4,12.3,11.4,30.7,67.3,12.3,140.22,181.8975,36.6,51.4,277
"805",2001,"1R","NMUR01","1R NMUR01",25,24.7,119,2001119,"M",20,11.9,12.6,30.3,69.4,10.3,129.78,185.5875,39.1,50.2,248
"806",2001,"8O","NMUR01","8O NMUR01",25,25.9,119,2001119,"F",19.6,12.9,12.4,31.1,69.5,11.5,142.6,196.7075,38.4,53.6,315
"807",2001,"9P","NMUR01","9P NMUR01",25,26.5,119,2001119,"M",21,12.5,12.3,32.9,73.4,11.9,146.37,203.98,40.5,56.9,350
"808",2001,"0P","SWEG01","0P SWEG01",26,26.8,130,2001130,"F",23,13.8,12.6,37.1,79.1,14.1,177.66,244.86,42,58.7,400
"809",2001,"1Q","SWEG01","1Q SWEG01",25,25.6,131,2001131,"M",23.4,13.4,13,36.5,76.7,13.1,170.3,240.9,40.2,58.3,386
