nestlingMeasurementID,year,population,species,lifeStage,id,age,nest,nestName,sex,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,mass,measureNumber,measurmentDate,measurementJulDate,hatchDate,hatchDateJul
3045,2001,Ithaca,AMCR,nestling,2R SWEG01,25,SWEG,SWEG01,F,58.1,110,54,25.91,21.3,12.2,12.9,32.2,73.6,41.4,167,NA,365,3,,,?,?
3041,2001,Ithaca,AMCR,nestling,1Q SWEG01,13,SWEG,SWEG01,M,40,15,3,13,15.9,10.3,13.3,26.1,60.7,34.6,51,NA,185,1.5,,,?,?
3047,2001,Ithaca,AMCR,nestling,4A SWPG01,23,SWPG,SWPG01,F,56.3,80,31,23,19.4,11.4,13.8,31.3,71.4,40.1,137,NA,320,5,,,?,?
3048,2001,Ithaca,AMCR,nestling,5B SWPG01,23,SWPG,SWPG01,F,54.8,61,18,23,17.1,9.9,12,28.6,66.8,38.2,107,NA,252,5,,,?,?
3049,2001,Ithaca,AMCR,nestling,8Z SWPG01,23,SWPG,SWPG01,F,58.7,99,47,23,20.2,12.1,12.9,33.1,72.5,39.4,152,NA,385,5,,,?,?
3050,2001,Ithaca,AMCR,nestling,4T USGS01,28,USGS,USGS01,M,64.1,119,73,26.83,23.4,13.6,12.6,36.4,79,42.6,177,NA,440,5,,,?,?
3051,2001,Ithaca,AMCR,nestling,5U USGS01,28,USGS,USGS01,NA,60.3,133,87,27.91,24.4,13,12.5,36.8,79.8,43,197,NA,405,5,,,?,?
3054,2001,Ithaca,AMCR,nestling,1 VETS01,1,VETS,VETS01,F,12.6,0,0,1,5.4,5.4,5.6,9.7,26.8,17.1,NA,NA,20,7,,,?,?
3055,2001,Ithaca,AMCR,nestling,2 VETS01,1,VETS,VETS01,F,12,0,0,1,5.9,5.6,6.3,8.8,26.1,17.3,NA,NA,19,7,,,?,?
3052,2001,Ithaca,AMCR,nestling,3 VETS01,0,VETS,VETS01,F,11.1,0,0,0,4.6,5.1,5.9,7.7,24.4,16.7,NA,NA,16,7,,,?,?
3053,2001,Ithaca,AMCR,nestling,4 VETS01,0,VETS,VETS01,F,11.3,0,0,0,5.1,5.3,5.1,9.6,25,15.4,NA,NA,13,7,,,?,?
3056,2001,Ithaca,AMCR,nestling,3I WARO01,11,WARO,WARO01,F,37.2,6.5,1,11,14.3,11.4,12.3,23.8,54.1,30.3,42,NA,187,1.5,,,?,?
3059,2001,Ithaca,AMCR,nestling,6L WARO01,11,WARO,WARO01,F,NA,3,0,11,12,10.3,11.8,18.8,49.6,30.8,30,NA,137,1.5,,,?,?
3060,2001,Ithaca,AMCR,nestling,3I WARO01,27,WARO,WARO01,F,61.5,125,75,27.11,23.6,13.3,13.2,36,77.5,41.5,180,NA,415,3,,,?,?
3057,2001,Ithaca,AMCR,nestling,4J WARO01,11,WARO,WARO01,M,35.6,5,1,11,13.9,11.3,13.7,21.1,53.8,32.7,40,NA,202,1.5,,,?,?
3058,2001,Ithaca,AMCR,nestling,5K WARO01,11,WARO,WARO01,M,35.1,5,0,11,13.7,11.4,12.9,20.5,57.6,37.1,39,NA,193,1.5,,,?,?
3061,2001,Ithaca,AMCR,nestling,4J WARO01,27,WARO,WARO01,M,63.3,120,71,26.79,23.4,13.7,14.4,36.3,79.3,43,183,NA,462,3,,,?,?
3064,2001,Ithaca,AMCR,nestling,4J WARO01,34,WARO,WARO01,M,63.8,162,106,34,24.8,14.9,15.6,38,82.2,44.2,222,NA,434,6,,,?,?
3062,2001,Ithaca,AMCR,nestling,5K WARO01,27,WARO,WARO01,M,61.6,119,68,26.65,23.7,14.2,13.6,37.2,80,42.8,178,NA,445,3,,,?,?
3063,2001,Ithaca,AMCR,nestling,6L WARO01,27,WARO,WARO01,F,59.2,107,60,26,21.9,12.6,12.1,33.8,75.1,41.3,167,NA,412,3,,,?,?
3065,2001,Ithaca,AMCR,nestling,6L WARO01,39,WARO,WARO01,F,58.8,164,120,39,25.2,14,11.8,37.9,79.3,41.4,230,NA,355,6,,,?,?
3067,2001,Ithaca,AMCR,nestling,6C WCEM01,2,WCEM,WCEM01,M,14.3,0,0,2,6.6,6.9,7.6,9.2,30.9,21.7,NA,NA,29,1,,,?,?
3069,2001,Ithaca,AMCR,nestling,7D WCEM01,3,WCEM,WCEM01,M,17,0,0,3,7,7.2,8.5,11.4,33.6,22.2,NA,NA,38,1,,,?,?
3068,2001,Ithaca,AMCR,nestling,YASB WCEM01,2,WCEM,WCEM01,F,13.4,0,0,2,6,6.1,6.7,10.2,30.4,20.2,NA,NA,22,1,,,?,?
3066,2001,Ithaca,AMCR,nestling,4uknown WCEM01,1,WCEM,WCEM01,NA,10.1,0,0,1,5.2,5,5.2,7.4,25.6,18.2,NA,NA,16,1,,,?,?
3070,2001,Ithaca,AMCR,nestling,6C WCEM01,24,WCEM,WCEM01,M,57.9,94,42,24,19.8,12.6,13.3,32.6,73.6,41,151,NA,342,2,,,?,?
3072,2001,Ithaca,AMCR,nestling,7D WCEM01,25,WCEM,WCEM01,M,62.4,113,58,25,23.2,12.3,11.9,36.8,78,41.2,169,NA,405,2,,,?,?
3071,2001,Ithaca,AMCR,nestling,YASB WCEM01,24,WCEM,WCEM01,F,47.7,50,10,24,15.8,10.2,10.4,25.8,62.3,36.5,93,NA,150,2,,,?,?
3077,2001,Ithaca,AMCR,nestling,0R WWCK01,26,WWCK,WWCK01,F,60.7,103,51,25.62,21.3,13,12.2,35.4,77.2,41.8,162,NA,405,3,,,?,?
3076,2001,Ithaca,AMCR,nestling,8P WWCK01,14,WWCK,WWCK01,F,47.8,25,8,14,16.7,11.2,11.7,28,66.8,38.8,71,NA,310,1.5,,,?,?
3078,2001,Ithaca,AMCR,nestling,1S WWCK01,26,WWCK,WWCK01,F,57.4,95,42,25.18,19.6,12.4,12.2,33.2,73.9,40.7,151,NA,365,3,,,?,?
3074,2001,Ithaca,AMCR,nestling,1S WWCK01,13,WWCK,WWCK01,F,40,14,4,13,14.2,11.1,12.4,23.6,59.8,36.2,51,NA,200,1.5,,,?,?
3073,2001,Ithaca,AMCR,nestling,0R WWCK01,13,WWCK,WWCK01,F,40.2,14,3,13,14.8,11,11.5,21.6,58.7,37.1,51,NA,195,1.5,,,?,?
3075,2001,Ithaca,AMCR,nestling,9Q WWCK01,13,WWCK,WWCK01,M,43.4,13.3,3,13,14.9,11.2,12.6,22.1,59.3,37.2,53,NA,235,1.5,,,?,?
3080,2001,Ithaca,AMCR,nestling,8P WWCK01,27,WWCK,WWCK01,F,61.6,129,78,27.38,22.2,13.3,11.7,35.5,80.5,45,187,NA,460,3,,,?,?
3079,2001,Ithaca,AMCR,nestling,9Q WWCK01,26,WWCK,WWCK01,M,61.8,107,54,25.82,21.3,13.1,11.9,34.8,77.5,42.7,164,NA,440,3,,,?,?
3127,2002,Ithaca,AMCR,nestling,6L EOCR02,17,EOCR,EOCR02,M,45.2,13,4,17,16.1,12,13.1,25.8,58.9,33.1,57,NA,265,1.5,,,?,?
3125,2002,Ithaca,AMCR,nestling,4J EOCR02,17,EOCR,EOCR02,M,51.4,24,5,17,17.3,12.3,12.6,26,63.5,37.5,72,NA,312,1.5,,,?,?
3124,2002,Ithaca,AMCR,nestling,3I EOCR02,17,EOCR,EOCR02,M,52.9,25,9,17,18.2,12.3,12.6,28,65.9,37.9,73,NA,335,1.5,,,?,?
3123,2002,Ithaca,AMCR,nestling,2H EOCR02,17,EOCR,EOCR02,M,53.7,28,9,17,19.1,12.7,13.6,28.4,67.7,39.3,80,NA,350,1.5,,,?,?
3126,2002,Ithaca,AMCR,nestling,5K EOCR02,17,EOCR,EOCR02,F,48.6,21,5,17,17.1,12.2,13,26,62.7,36.7,64,NA,282,1.5,,,?,?
3142,2002,Ithaca,AMCR,nestling,1o HAWA02,15,HAWA,HAWA02,M,46.8,18,4,15,15.8,11.5,12.4,25.4,61.6,36.2,61,NA,265,7.5,,,?,?
3143,2002,Ithaca,AMCR,nestling,2b HAWA02,15,HAWA,HAWA02,M,43.8,12,2,15,15.7,10.7,13.2,24.8,61.6,36.8,57,NA,240,7.5,,,?,?
3144,2002,Ithaca,AMCR,nestling,3w HAWA02,15,HAWA,HAWA02,F,46.6,21,4,15,15.8,11.5,11.6,24.5,62.2,37.7,60,NA,255,7.5,,,?,?
3145,2002,Ithaca,AMCR,nestling,4f HAWA02,15,HAWA,HAWA02,M,47.8,17,5,15,17.7,12.2,14,27.1,64.6,37.5,59,NA,275,7.5,,,?,?
3140,2002,Ithaca,AMCR,nestling,5p HAWA02,14,HAWA,HAWA02,M,40.1,8,1,14,13.5,10.8,10.6,21.9,53.3,31.4,41,NA,180,7.5,,,?,?
3146,2002,Ithaca,AMCR,nestling,6y HAWA02,15,HAWA,HAWA02,M,48.1,16,5,15,16.2,11.4,12.9,26.4,62,35.6,57,NA,272,7.5,,,?,?
3141,2002,Ithaca,AMCR,nestling,7g HAWA02,14,HAWA,HAWA02,M,30.6,3,0,14,12.1,10.4,11.6,18.7,48.3,29.6,28,NA,110,7.5,,,?,?
3166,2002,Ithaca,AMCR,nestling,1l MNDY02,10,MNDY,MNDY02,M,33.4,5,0,10,12.6,9.9,12.2,20.2,52.2,32,35,NA,160,7.5,,,?,?
3167,2002,Ithaca,AMCR,nestling,2f MNDY02,10,MNDY,MNDY02,M,31,3,0,10,12.5,10.1,13,18,49.3,31.3,32,NA,142,7.5,,,?,?
3168,2002,Ithaca,AMCR,nestling,3b MNDY02,10,MNDY,MNDY02,F,29.5,3,0,10,11.5,10.4,11.1,17.4,47.6,30.2,31,NA,125,7.5,,,?,?
3164,2002,Ithaca,AMCR,nestling,4w MNDY02,9,MNDY,MNDY02,F,22.3,2,0,9,9.7,9.2,10.1,15.8,41.9,26.1,24,NA,110,7.5,,,?,?
3165,2002,Ithaca,AMCR,nestling,5y MNDY02,9,MNDY,MNDY02,M,27.4,2,0,9,11.2,10.1,11.9,17.2,45.2,28,28,NA,124,7.5,,,?,?
3199,2002,Ithaca,AMCR,nestling,1w WKAY02,5,WKAY,WKAY02,F,20.8,1,0,5,9.1,8.8,9.7,14.8,38.6,23.8,22,NA,65,7,,,?,?
3200,2002,Ithaca,AMCR,nestling,2b WKAY02,5,WKAY,WKAY02,F,20,1,0,5,8.5,8.8,10,13.3,39,25.7,21,NA,60,7,,,?,?
3201,2002,Ithaca,AMCR,nestling,3 WKAY02,5,WKAY,WKAY02,M,16,0,0,5,7.2,7.2,7.6,12.6,33,20.4,16,NA,40,7,,,?,?
3202,2002,Ithaca,AMCR,nestling,4 WKAY02,5,WKAY,WKAY02,M,15.8,0,0,5,7.9,7.9,8.5,13,35.7,22.7,16,NA,45,7,,,?,?
3177,2002,Ithaca,AMCR,nestling,1f NEWC02,7,NEWC,NEWC02,M,23.6,1,1,7,10.3,9.5,11.1,17.7,42.8,25.1,25,NA,80,7,,,?,?
3178,2002,Ithaca,AMCR,nestling,2o NEWC02,7,NEWC,NEWC02,F,24.2,1,0,7,11.2,10.1,10.9,16.7,44.6,27.9,27,NA,100,7,,,?,?
3170,2002,Ithaca,AMCR,nestling,1F NEEL02,13,NEEL,NEEL02,F,36.2,7,1,13,14.5,10.8,11.2,23.4,55.3,31.9,42,NA,164,1.5,,,?,?
3171,2002,Ithaca,AMCR,nestling,2G NEEL02,13,NEEL,NEEL02,M,41.2,11,2,13,15.2,11.1,12,24.5,57.8,33.3,50,NA,207,1.5,,,?,?
3172,2002,Ithaca,AMCR,nestling,3H NEEL02,13,NEEL,NEEL02,F,28.4,3,0,13,11.7,10.2,11,19,47.7,28.7,31,NA,108,1.5,,,?,?
3169,2002,Ithaca,AMCR,nestling,0E NEEL02,13,NEEL,NEEL02,M,39.8,12,2,13,15.3,11.7,12.7,25,58,33,48,NA,184,1.5,,,?,?
3089,2002,Ithaca,AMCR,nestling,8B BRTN02,4,BRTN,BRTN02,M,14.8,0,0,4,7.4,6.6,7.7,12.1,32,19.9,16,NA,30,1,,,?,?
3090,2002,Ithaca,AMCR,nestling,0Y BRTN02,5,BRTN,BRTN02,F,21.7,0,0,5,9.2,9,9.5,15.3,39.2,23.9,22,NA,60,1,,,?,?
3092,2002,Ithaca,AMCR,nestling,7A BRTN02,5,BRTN,BRTN02,F,20,0,0,5,8.6,8.3,8.9,13.8,37.3,23.5,19,NA,46,1,,,?,?
3091,2002,Ithaca,AMCR,nestling,1Z BRTN02,5,BRTN,BRTN02,F,21,0,0,5,8.7,8.5,10,15.4,39.2,23.8,22,NA,56,1,,,?,?
3108,2002,Ithaca,AMCR,nestling,6K DBAR02,14,DBAR,DBAR02,M,42.6,18,4,14,14.2,12.8,13.8,23.2,58.7,35.5,56,NA,252,1.5,,,?,?
3106,2002,Ithaca,AMCR,nestling,4I DBAR02,14,DBAR,DBAR02,F,43.6,18,4,14,13.9,10.1,11.8,22,59,37,55,NA,238,1.5,,,?,?
3107,2002,Ithaca,AMCR,nestling,5J DBAR02,14,DBAR,DBAR02,M,40.1,6,1,14,13.2,11.4,12.4,21.7,54.8,33.1,40,NA,180,1.5,,,?,?
3147,2002,Ithaca,AMCR,nestling,1w JEWL02,13,JEWL,JEWL02,M,32.5,5,0,13,13.6,10.6,10.8,21,50.1,29.1,36,NA,125,1.5,,,?,?
3151,2002,Ithaca,AMCR,nestling,3R JEWL02,14,JEWL,JEWL02,F,40.1,14,2,14,14.9,11.4,12.4,23,58.6,35.6,54,NA,190,1.5,,,?,?
3148,2002,Ithaca,AMCR,nestling,0O JEWL02,14,JEWL,JEWL02,M,45.4,15,5,14,16.3,10.8,12.6,25.8,61.5,35.7,59,NA,235,1.5,,,?,?
3149,2002,Ithaca,AMCR,nestling,1P JEWL02,14,JEWL,JEWL02,F,43.3,15,3,14,15.1,9.8,10.4,23.2,59.4,36.2,55,NA,220,1.5,,,?,?
3150,2002,Ithaca,AMCR,nestling,2Q JEWL02,14,JEWL,JEWL02,F,41.6,13,4,14,16,11.5,11.3,24.2,60.7,36.5,54,NA,225,1.5,,,?,?
3114,2002,Ithaca,AMCR,nestling,8W DRIN02,8,DRIN,DRIN02,F,22,0,0,8,8.9,9.1,9.4,14.1,39.4,25.3,21,NA,52,1.5,,,?,?
3113,2002,Ithaca,AMCR,nestling,7V DRIN02,8,DRIN,DRIN02,F,23.3,1,0,8,10,9.3,10.5,16.8,42.7,25.9,25,NA,72,1.5,,,?,?
3115,2002,Ithaca,AMCR,nestling,9X DRIN02,8,DRIN,DRIN02,F,28.4,1,0,8,10.9,9.9,11.4,17.7,46.4,28.7,29,NA,89,1.5,,,?,?
3112,2002,Ithaca,AMCR,nestling,6U DRIN02,8,DRIN,DRIN02,F,26.5,1,0,8,10.9,10.2,11.2,17.8,46.4,28.6,29,NA,92,1.5,,,?,?
3116,2002,Ithaca,AMCR,nestling,FFWS DRIN02,8,DRIN,DRIN02,F,15.2,0,0,8,6.8,7.2,8.4,11.8,32.2,20.4,17,NA,22,1.5,,,?,?
3128,2002,Ithaca,AMCR,nestling,2H EOCR02,25,EOCR,EOCR02,M,63.6,93,50,25.32,22.3,14,14.1,36,77.7,41.7,151,NA,487,3,,,?,?
3129,2002,Ithaca,AMCR,nestling,3I EOCR02,25,EOCR,EOCR02,M,63,88,41,24.98,22.4,13.2,13.4,36.1,77.4,41.3,142,38,460,3,,,?,?
3130,2002,Ithaca,AMCR,nestling,4J EOCR02,25,EOCR,EOCR02,M,61.2,84,42,24.91,20.9,13.6,13.8,33.7,74.5,40.8,140,36,448,3,,,?,?
3131,2002,Ithaca,AMCR,nestling,5K EOCR02,25,EOCR,EOCR02,F,60.4,77,35,24.61,20.6,13.6,13.2,35,73.6,38.6,131,35,395,3,,,?,?
3132,2002,Ithaca,AMCR,nestling,6L EOCR02,25,EOCR,EOCR02,M,61.7,71,30,24.4,21.4,13.2,13.6,32.7,72.7,40,121,31,410,3,,,?,?
3179,2002,Ithaca,AMCR,nestling,2o NEWC02,16,NEWC,NEWC02,F,51.9,44,14,16,17.7,12.7,11.6,25.6,67.9,42.3,92,NA,327,0.5,,,?,?
3191,2002,Ithaca,AMCR,nestling,7M SWPG02,27,SWPG,SWPG02,F,59.3,120,66,26.61,22,11.8,11.4,33.4,76.4,43,175,60,387,5,,,?,?
3189,2002,Ithaca,AMCR,nestling,8N SWPG02,26,SWPG,SWPG02,F,60.2,100,53,25.59,20.9,11.9,12.7,32,74.9,42.9,163,49,430,5,,,?,?
3190,2002,Ithaca,AMCR,nestling,9O SWPG02,26,SWPG,SWPG02,F,61.7,110,63,26.19,22.1,13.1,13.1,35.6,75.3,39.7,172,62,412,5,,,?,?
3098,2002,Ithaca,AMCR,nestling,6A CCLI02,27,CCLI,CCLI02,M,59.2,131,72,27.21,28.8,13,12.6,36,77.6,41.6,193,83,403,5,,,?,?
3100,2002,Ithaca,AMCR,nestling,7B CCLI02,28,CCLI,CCLI02,M,60.3,138,80,27.79,22.1,13.1,11.6,35.8,78.6,42.8,200,90,425,5,,,?,?
3099,2002,Ithaca,AMCR,nestling,8C CCLI02,27,CCLI,CCLI02,NA,54.8,121,65,26.61,21.1,11.9,10.7,33.8,73.2,39.4,174,61,343,5,,,?,?
3097,2002,Ithaca,AMCR,nestling,9D CCLI02,26,CCLI,CCLI02,M,57.6,109,45,25.64,19,11.2,11.5,29.8,70.7,40.9,164,54,320,5,,,?,?
3173,2002,Ithaca,AMCR,nestling,0E NEEL02,27,NEEL,NEEL02,M,58.4,110,63,26.19,22.7,13.1,12.4,35.4,77.4,42,170,58,410,3,,,?,?
3174,2002,Ithaca,AMCR,nestling,1F NEEL02,27,NEEL,NEEL02,F,54.5,101,54,25.65,21.5,11.7,12.3,32.4,72.7,40.3,151,42,370,3,,,?,?
3175,2002,Ithaca,AMCR,nestling,2G NEEL02,27,NEEL,NEEL02,M,60,109,57,25.97,22,12,11.8,33.5,76.9,43.4,164,56,385,3,,,?,?
3176,2002,Ithaca,AMCR,nestling,3H NEEL02,27,NEEL,NEEL02,F,51.4,76,34,24.57,18.2,11.4,11.9,29.6,68.6,39,128,35,285,3,,,?,?
3109,2002,Ithaca,AMCR,nestling,4I DBAR02,29,DBAR,DBAR02,F,62.9,129,70,27.06,21.4,12.1,12.4,33.6,75.8,42.2,183,73,402,3,,,?,?
3110,2002,Ithaca,AMCR,nestling,5J DBAR02,29,DBAR,DBAR02,M,61.2,118,62,26.41,22,13.1,13.2,35.4,78.6,43.2,170,56,435,3,,,?,?
3111,2002,Ithaca,AMCR,nestling,6K DBAR02,29,DBAR,DBAR02,M,62.2,131,81,27.58,21.6,12.4,12.5,34.2,78.9,44.7,188,65,417,3,,,?,?
3161,2002,Ithaca,AMCR,nestling,7L MART02,27,MART,MART02,F,61.1,115,68,26.52,21.2,11.9,12.8,34,75.8,41.8,177,73,380,5,,,?,?
3162,2002,Ithaca,AMCR,nestling,8M MART02,27,MART,MART02,M,64.6,129,78,27.38,24.8,14.1,14.3,38.9,83.6,44.7,193,86,478,5,,,?,?
3163,2002,Ithaca,AMCR,nestling,9N MART02,27,MART,MART02,F,60.4,127,77,27.27,23.2,13,13.9,35.1,78,42.9,188,78,398,5,,,?,?
3152,2002,Ithaca,AMCR,nestling,0O JEWL02,27,JEWL,JEWL02,M,59.6,109,63,26.16,22.5,11.5,12.2,35.3,76.3,41,170,65,395,3,,,?,?
3153,2002,Ithaca,AMCR,nestling,1P JEWL02,27,JEWL,JEWL02,F,59.3,112,48,25.81,20.5,11.6,11.5,32.4,74.2,41.8,163,52,365,3,,,?,?
3154,2002,Ithaca,AMCR,nestling,2Q JEWL02,27,JEWL,JEWL02,F,59.6,109,69,26.37,21.4,11.7,10.6,34,74.6,40.6,166,61,345,3,,,?,?
3155,2002,Ithaca,AMCR,nestling,3R JEWL02,27,JEWL,JEWL02,F,58.6,99,44,25.33,20.7,10.7,11.8,32.8,72.5,39.7,152,50,298,3,,,?,?
3087,2002,Ithaca,AMCR,nestling,4S BLAC02,28,BLAC,BLAC02,M,60.6,143,98,28.84,24.5,14.2,13.3,38.4,82.6,44.2,212,105,418,5,,,?,?
3088,2002,Ithaca,AMCR,nestling,5T BLAC02,29,BLAC,BLAC02,M,60.3,153,98,29.25,24.3,13.2,12.6,39.8,81.9,42.1,215,106,425,5,,,?,?
3117,2002,Ithaca,AMCR,nestling,6U DRIN02,25,DRIN,DRIN02,F,58.8,92,46.5,25.21,20.4,11.7,13.1,30.7,73.8,43.1,155,41,398,3,,,?,?
3118,2002,Ithaca,AMCR,nestling,7V DRIN02,25,DRIN,DRIN02,F,58,97,47,25.35,20.4,12.5,13.3,28.7,71.3,42.6,152,51,390,3,,,?,?
3119,2002,Ithaca,AMCR,nestling,8W DRIN02,25,DRIN,DRIN02,F,56.6,88,45,25.07,21,12.2,12.1,29.7,72.4,42.7,154,42,388,3,,,?,?
3120,2002,Ithaca,AMCR,nestling,9X DRIN02,25,DRIN,DRIN02,F,57.2,87,37,24.87,21,12.2,11.8,28.5,73.7,45.2,150,41,368,3,,,?,?
3121,2002,Ithaca,AMCR,nestling,FFWS DRIN02,25,DRIN,DRIN02,F,55.1,44,12,23.77,17.7,10.5,10.4,30.1,67.3,37.2,110,17,300,3,,,?,?
3094,2002,Ithaca,AMCR,nestling,0Y BRTN02,26,BRTN,BRTN02,F,61,118,68,26,21.7,12.8,11.6,34.8,75.3,40.5,180,73,380,2,,,?,?
3095,2002,Ithaca,AMCR,nestling,1Z BRTN02,26,BRTN,BRTN02,F,61,108,64,26,21.9,13,11.8,35.1,76.2,41.1,168,61,395,2,,,?,?
3096,2002,Ithaca,AMCR,nestling,7A BRTN02,26,BRTN,BRTN02,F,54.6,94,41,26,20.6,12.2,12.3,32,71,39,151,50,338,2,,,?,?
3093,2002,Ithaca,AMCR,nestling,8B BRTN02,25,BRTN,BRTN02,M,57.2,69,25,25,20.4,11.9,11.4,32.9,72.7,39.8,127,34,343,2,,,?,?
3104,2002,Ithaca,AMCR,nestling,9C CCPL02,29,CCPL,CCPL02,F,59.6,151,96,29.06,26.4,13.4,13.1,39,83.5,44.5,214,116,407,5,,,?,?
3102,2002,Ithaca,AMCR,nestling,0D CCPL02,28,CCPL,CCPL02,M,62.8,148,93,28.78,25.2,13.1,13.6,29.5,84.2,54.7,211,110,410,5,,,?,?
3103,2002,Ithaca,AMCR,nestling,1E CCPL02,28,CCPL,CCPL02,M,61.6,145,90,28.52,25.2,14.1,14,39.4,82.4,43,219,98,422,5,,,?,?
3101,2002,Ithaca,AMCR,nestling,2F CCPL02,27,CCPL,CCPL02,M,61.6,130,66,26.96,25.7,13.7,13.4,40.3,83.7,43.4,190,82,428,5,,,?,?
3086,2002,Ithaca,AMCR,nestling,3G BISA02,29,BISA,BISA02,F,56.1,150,98,29.12,23.5,12.5,13.1,35.1,77,41.9,208,113,330,5,,,?,?
3085,2002,Ithaca,AMCR,nestling,2 BISA02,25,BISA,BISA02,F,NA,144,NA,26.33,NA,NA,NA,NA,NA,NA,NA,101,NA,5,,,?,?
3160,2002,Ithaca,AMCR,nestling,4H LANS02,27,LANS,LANS02,M,62.6,113,65,26.35,22.5,12.5,12.9,35.8,79.7,43.9,171,64,432,5,,,?,?
3158,2002,Ithaca,AMCR,nestling,5I LANS02,26,LANS,LANS02,M,60.4,112,57,26.06,22.3,12.4,12.2,34.4,77.4,43,168,69,426,5,,,?,?
3159,2002,Ithaca,AMCR,nestling,6J LANS02,26,LANS,LANS02,M,60.2,112,55,26,23.2,12.4,12.9,36.1,79.5,43.4,172,62,400,5,,,?,?
3157,2002,Ithaca,AMCR,nestling,7K LANS02,25,LANS,LANS02,F,56.1,88,42,25,20.3,12,12.4,31.1,72.5,41.4,143,44,362,5,,,?,?
3082,2002,Ithaca,AMCR,nestling,8L ALOT02,24,ALOT,ALOT02,M,58.1,73,25,24.37,21.3,12.6,13.7,33.8,73.6,39.8,127,28,382,5,,,?,?
3083,2002,Ithaca,AMCR,nestling,9M ALOT02,24,ALOT,ALOT02,M,58.9,69,24,24.27,21,12.8,14.2,35.2,75,39.8,129,28,400,5,,,?,?
3081,2002,Ithaca,AMCR,nestling,8V ALOT02,23,ALOT,ALOT02,M,52.9,40,8,23,18.8,11.1,12.4,30.2,66.3,36.1,90,12,262,5,,,?,?
3194,2002,Ithaca,AMCR,nestling,0N WARO02,27,WARO,WARO02,M,58.1,128,74,27.18,22,13,12.4,34.6,78.2,43.6,190,77,425,5,,,?,?
3181,2002,Ithaca,AMCR,nestling,1O ORHA02,28,ORHA,ORHA02,M,62.1,141,90,28.36,24.6,14.2,14,37.2,82.6,45.4,204,95,467,5,,,?,?
3180,2002,Ithaca,AMCR,nestling,2P ORHA02,26,ORHA,ORHA02,M,55.8,110,53,25.88,21.4,12.5,13.1,34.4,77.1,42.7,166,77,320,5,,,?,?
3193,2002,Ithaca,AMCR,nestling,3Q VETS02,26,VETS,VETS02,M,56.6,103,50,25.59,19.8,11.8,12.6,31.6,72.8,41.2,155,45,295,5,,,?,?
3192,2002,Ithaca,AMCR,nestling,4R VETS02,24,VETS,VETS02,F,50.3,74,31,24.48,18.8,10.2,11.7,30.1,68,37.9,124,40,200,5,,,?,?
3183,2002,Ithaca,AMCR,nestling,5S PGLN02,NA,PGLN,PGLN02,F,59,158,103,NA,25.2,14.3,13.4,39.4,82.9,43.5,218,120,397,8,,,?,?
3182,2002,Ithaca,AMCR,nestling,1O ORHA02,35,ORHA,ORHA02,M,61.5,173,120,35,26.7,15.4,12.6,41.6,86,44.4,234,140,427,6,,,?,?
3187,2002,Ithaca,AMCR,nestling,6T STAD02,26,STAD,STAD02,F,51.9,109,53,25.85,20.9,11.9,11.2,33.6,70.1,36.5,161,70,270,5,,,?,?
3188,2002,Ithaca,AMCR,nestling,7U STAD02,26,STAD,STAD02,F,55,109,55,25.91,21.4,11.6,12,33.8,73.5,39.7,161,70,290,5,,,?,?
3084,2002,Ithaca,AMCR,nestling,8V ALOT02,41,ALOT,ALOT02,M,60.8,153,98,41,25.1,13.6,13,38.8,81,42.2,212,110,393,6,,,?,?
3136,2002,Ithaca,AMCR,nestling,9W HAPA02,24,HAPA,HAPA02,M,56,80,26,24.53,21,11.8,11.7,34.5,72.1,37.6,136,34,318,5,,,?,?
3137,2002,Ithaca,AMCR,nestling,0X HAPA02,25,HAPA,HAPA02,M,58.5,90,30,24.82,21.1,12.3,11.9,33.7,73.5,39.8,143,46,342,5,,,?,?
3138,2002,Ithaca,AMCR,nestling,1Y HAPA02,25,HAPA,HAPA02,M,59.2,83,35,24.74,21.6,12.2,12,35,73.4,38.4,140,44,338,5,,,?,?
3139,2002,Ithaca,AMCR,nestling,2Z HAPA02,25,HAPA,HAPA02,F,55.5,84,40,24.86,21.4,12.2,11.8,33,71.2,38.2,144,44,342,5,,,?,?
3135,2002,Ithaca,AMCR,nestling,8A FERG02,29,FERG,FERG02,F,58.2,152,98,29.2,23.6,12.5,12.5,37.4,79.9,42.5,213,105,390,5,,,?,?
3134,2002,Ithaca,AMCR,nestling,9B FERG02,28,FERG,FERG02,M,61.3,150,89,28.67,25.7,13.5,14.2,38.9,84,45.1,217,105,420,5,,,?,?
3133,2002,Ithaca,AMCR,nestling,0C FERG02,27,FERG,FERG02,M,58.2,125,66,26.78,23.6,12.9,13.7,37,78.1,41.1,187,84,382,5,,,?,?
3197,2002,Ithaca,AMCR,nestling,1D WKA202,27,WKA,WKA202,F,58.6,122,67,26.71,24.6,13.4,11.4,38.6,78,39.4,178,78,365,5,,,?,?
3196,2002,Ithaca,AMCR,nestling,2E WKA202,26,WKA,WKA202,M,61.3,109,60,26.06,24.9,13.3,12.4,38.3,80.6,42.3,168,65,410,5,,,?,?
