Month,ID,CalcAge,HatchDateJulYear,AllSex,BillDepth,BillWidth,BillNT,TEC,UB,UBS,TBS,Skull,Tarsus,Weight,MaxTempMean1_11,MaxTempMean12_22,MeanMaxTempIncubation,MinTempMean1_11,MinTempMean12_22,MeanMinTempIncubation,GDDSum1_11,GDDSum12_22,GDDSumIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSumIncubation
4,7M SWPG02,26.6,2002108,F,11.8,11.4,22,33.4,11.4,134.52,193.72,43,59.3,387,15,15.75757576,14.70760234,2.676767677,3.080808081,2.719298246,61,32,86,2.0066,3.2004,4.191
4,3R JEWL02,25.3,2002109,F,10.7,11.8,20.7,32.8,12.1,129.47,184.5,39.7,58.6,298,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,8N SWPG02,25.6,2002109,F,11.9,12.7,20.9,32,11.1,132.09,196.8,42.9,60.2,430,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,9O SWPG02,26.2,2002109,F,13.1,13.1,22.1,35.6,13.5,176.85,233.18,39.7,61.7,412,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,1P JEWL02,25.8,2002109,F,11.6,11.5,20.5,32.4,11.9,138.04,187.11,41.8,59.3,365,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,2Q JEWL02,26.4,2002109,F,11.7,10.6,21.4,34,12.6,147.42,189.55,40.6,59.6,345,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,7L MART02,26.5,2002109,F,11.9,12.8,21.2,34,12.8,152.32,209.95,41.8,61.1,380,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,9N MART02,27.3,2002109,F,13,13.9,23.2,35.1,11.9,154.7,236.0475,42.9,60.4,398,13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,38,32,109,3.302,1.9558,4.191
4,6U DRIN02,25.2,2002115,F,11.7,13.1,20.4,30.7,10.3,120.51,190.34,43.1,58.8,398,12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,2,32,124,3.6068,8.8392,4.0894
4,7V DRIN02,25.4,2002115,F,12.5,13.3,20.4,28.7,8.3,103.75,185.115,42.6,58,390,12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,2,32,124,3.6068,8.8392,4.0894
4,8W DRIN02,25.1,2002115,F,12.2,12.1,21,29.7,8.7,106.14,180.4275,42.7,56.6,388,12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,2,32,124,3.6068,8.8392,4.0894
4,9X DRIN02,24.9,2002115,F,12.2,11.8,21,28.5,7.5,91.5,171,45.2,57.2,368,12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,2,32,124,3.6068,8.8392,4.0894
4,0Y BRTN02,26,2002116,F,12.8,11.6,21.7,34.8,13.1,167.68,212.28,40.5,61,380,12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,7,35,124,3.6068,9.1948,5.1816
4,1Z BRTN02,26,2002116,F,13,11.8,21.9,35.1,13.2,171.6,217.62,41.1,61,395,12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,7,35,124,3.6068,9.1948,5.1816
4,7A BRTN02,26,2002116,F,12.2,12.3,20.6,32,11.4,139.08,196,39,54.6,338,12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,7,35,124,3.6068,9.1948,5.1816
4,7K LANS02,25,2002118,F,12,12.4,20.3,31.1,10.8,129.6,189.71,41.4,56.1,362,15.55555556,14.04040404,17.25146199,2.424242424,4.04040404,4.356725146,31,11,123,3.2512,10.3632,5.7404
5,4R VETS02,24.5,2002126,F,10.2,11.7,18.8,30.1,11.3,115.26,164.7975,37.9,50.3,200,16.51515152,16.01010101,14.56140351,5.303030303,2.424242424,2.01754386,32,35,68,8.8392,2.3368,3.9624
5,6T STAD02,25.9,2002133,F,11.9,11.2,20.9,33.6,12.7,151.13,194.04,36.5,51.9,270,12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,10,135,34,9.7282,2.1082,6.477
5,7U STAD02,25.9,2002133,F,11.6,12,21.4,33.8,12.4,143.84,199.42,39.7,55,290,12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,10,135,34,9.7282,2.1082,6.477
5,2Z HAPA02,24.9,2002141,F,12.2,11.8,21.4,33,11.6,141.52,198,38.2,55.5,342,20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,101,128,42,1.0668,6.604,11.0998
5,3F WKA202,26.4,2002150,F,12.4,11.4,23.3,37,13.7,169.88,220.15,40.9,58.9,384,22.72727273,22.92929293,16.75438596,10.55555556,12.07070707,4.941520468,135,150,90,7.1374,7.5184,10.7442
5,1D WKA202,26.7,2002150,F,13.4,11.4,24.6,38.6,14,187.6,239.32,39.4,58.6,365,22.72727273,22.92929293,16.75438596,10.55555556,12.07070707,4.941520468,135,150,90,7.1374,7.5184,10.7442
6,4G WKA202,25.3,2002152,F,11.6,12.2,22.7,35.5,12.8,148.48,211.225,38.5,55.7,308,22.87878788,23.48484848,17.98245614,9.747474747,12.92929293,5.67251462,128,164,124,6.604,7.5184,10.287
6,5H SIS202,25.9,2002154,F,12.2,11.9,23.6,37.2,13.6,165.92,224.13,39.4,59.6,398,23.08080808,23.78787879,19.18128655,10.85858586,13.18181818,5.994152047,140,170,143,5.6642,7.7724,4.3688
6,7J SIS202,24.4,2002156,F,11.3,11.1,19.4,31.4,12,135.6,175.84,37.7,53.8,272,23.33333333,25.50505051,19.23976608,12.72727273,13.63636364,6.315789474,161,191,148,8.9154,5.0546,4.4196
4,3E FOHA03,28.2,2003105,F,11.8,12.1,22.7,35,12.3,145.14,209.125,41.8,58.5,310,15.50505051,17.72727273,7.339181287,2.97979798,4.04040404,-2.368421053,35,39,8,1.143,1.1684,6.9088
4,1X ALOT03,26.6,2003106,F,12.3,12,22.4,35,12.6,154.98,212.625,41.3,58.9,383,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,34,47,24,1.143,1.8542,6.9088
4,2Y ALOT03,26.7,2003106,F,12.8,12.9,22.7,36.1,13.4,171.52,231.9425,40.9,58.8,353,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,34,47,24,1.143,1.8542,6.9088
4,0B HOMS03,27.5,2003106,F,12.2,12.6,22.6,35.2,12.6,153.72,218.24,41.4,60.2,325,15.15151515,18.08080808,8.157894737,3.232323232,4.545454545,-1.900584795,34,47,24,1.143,1.8542,6.9088
4,1N JUDD03,25.9,2003107,F,12.3,12.7,21.8,32.7,10.9,134.07,204.375,43.7,58.1,398,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,18,55,18,1.3462,1.7526,6.858
4,2O JUDD03,25.8,2003107,F,12.9,12.8,21.5,33.6,12.1,156.09,215.88,40.8,59.4,405,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,18,55,18,1.3462,1.7526,6.858
4,7T HAWA03,26.2,2003107,F,12.5,11.7,21.9,34.9,13,162.5,211.145,41.4,60.2,409,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,18,55,18,1.3462,1.7526,6.858
4,3P JUDD03,27.1,2003107,F,11.8,11.6,22.1,33.1,11,129.8,193.635,41.3,60.7,380,13.88888889,18.48484848,8.333333333,2.626262626,5.151515152,-2.426900585,18,55,18,1.3462,1.7526,6.858
4,1W MNDY03,25.2,2003108,F,11.7,12.7,21.1,33.2,12.1,141.57,202.52,39.9,55.1,327,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,17,55,18,1.3462,1.778,5.6896
4,0V MNDY03,26.9,2003108,F,12,12.1,21.1,33.7,12.6,151.2,203.0425,40.1,57.7,356,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,17,55,18,1.3462,1.778,5.6896
4,8T MNDY03,27.9,2003108,F,13,14,23.6,35.5,11.9,154.7,239.625,42.1,60.3,390,13.43434343,18.58585859,7.83625731,2.878787879,5.151515152,-2.280701754,17,55,18,1.3462,1.778,5.6896
4,6H BROT03,26.1,2003111,F,12.4,12.4,23.8,35.4,11.6,143.84,219.48,42,61.1,370,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,7I BROT03,26.1,2003111,F,13,13.6,23.7,36.6,12.9,167.7,243.39,40.8,60.4,368,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,9K LRIS03,25.8,2003111,F,11.7,11.8,19.8,32,12.2,142.74,188,41.3,57.4,342,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,0L LRIS03,25.5,2003111,F,12.9,13.4,21.5,34.3,12.8,165.12,225.5225,41.7,59.8,355,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,2N LRIS03,25.8,2003111,F,12.5,13.6,21.2,32.7,11.5,143.75,213.3675,41.5,60.7,370,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,9T EWIL03,26.9,2003111,F,13.3,13.1,23,35.4,12.4,164.92,233.64,41.7,60.2,430,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,0U EWIL03,27.9,2003111,F,14,15,24.5,36.8,12.3,172.2,266.8,42.3,62.4,415,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,1V EWIL03,28.1,2003111,F,13,13.4,24.6,36.8,12.2,158.6,242.88,41.9,61.4,400,15.75757576,18.88888889,10.43859649,3.434343434,5.707070707,0.263157895,32,61,33,1.1684,3.937,4.318
4,4F BROT03,25.6,2003112,F,12.7,13.4,21.7,32.7,11,139.7,213.3675,40.1,60.5,447,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,38,45,35,1.7018,3.7084,4.5974
4,0K NEWC03,25.8,2003112,F,11.6,11.8,21.5,33.6,12.1,140.36,196.56,37.8,52.3,252,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,38,45,35,1.7018,3.7084,4.5974
4,1L NEWC03,27,2003112,F,12.3,12.8,23.2,35.9,12.7,156.21,225.2725,41.1,57.2,342,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,38,45,35,1.7018,3.7084,4.5974
4,9J NEWC03,27.6,2003112,F,12.3,12.1,23,35.8,12.8,157.44,218.38,41.4,55.9,375,16.31313131,17.52525253,10.64327485,3.535353535,5.252525253,0.614035088,38,45,35,1.7018,3.7084,4.5974
4,6R BRTN03,25.4,2003113,F,13.7,12.7,21.6,34.5,12.9,176.73,227.7,37.3,55.9,354,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,36,45,35,1.5748,3.937,4.699
4,5Q BRTN03,25.5,2003113,F,14.2,13.6,21.4,33.5,12.1,171.82,232.825,39.1,59.5,387,16.06060606,17.17171717,11.28654971,3.080808081,5.555555556,0.643274854,36,45,35,1.5748,3.937,4.699
4,0A SWEG03,25.5,2003114,F,11.6,11.7,20.1,32.6,12.5,145,189.895,38.6,53.3,289,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,36,45,35,1.0414,3.9624,1.9558
4,8I ECRI03,24.8,2003114,F,10.8,11.6,20,30.1,10.1,109.08,168.56,40,55.8,250,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,36,45,35,1.0414,3.9624,1.9558
4,2X SWEG03,26.4,2003114,F,12.8,14,22.5,34.4,11.9,152.32,230.48,41.9,55.9,358,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,36,45,35,1.0414,3.9624,1.9558
4,1B SWEG03,25.8,2003114,F,11.8,13.4,20.2,31.8,11.6,136.88,200.34,39.5,56.2,310,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,36,45,35,1.0414,3.9624,1.9558
4,7H ECRI03,26.5,2003114,F,12.8,11.4,22,34,12,153.6,205.7,41.5,57.2,344,15.95959596,17.12121212,11.25730994,2.97979798,5.858585859,0.614035088,36,45,35,1.0414,3.9624,1.9558
4,00 TRUP03,26.4,2003116,F,12,11.5,21.1,32.9,11.8,141.6,193.2875,41.7,56.2,297,17.72727273,17.32323232,12.42690058,4.04040404,6.262626263,1.198830409,39,51,35,1.1684,3.7338,1.9558
5,44 HATR03,26.3,2003122,F,12.8,13.8,22.4,34.3,11.9,152.32,228.095,43.2,56.4,333,18.88888889,17.07070707,16.66666667,5.707070707,5.909090909,3.333333333,61,51,71,3.937,1.8034,1.8796
5,88 LENO03,27.4,2003125,F,12.9,13.5,23.6,36,12.4,159.96,237.6,41.3,61.1,380,17.12121212,19.04040404,15.90643275,5.858585859,7.525252525,3.304093567,45,74,57,3.9624,2.8702,2.0574
5,12 LENO03,28.2,2003125,F,12.5,11.6,22.8,34.7,11.9,148.75,209.0675,42.4,59.8,376,17.12121212,19.04040404,15.90643275,5.858585859,7.525252525,3.304093567,45,74,57,3.9624,2.8702,2.0574
5,23 LENO03,28.4,2003125,F,13,12.3,24.3,38.5,14.2,184.6,243.5125,40.6,61.9,398,17.12121212,19.04040404,15.90643275,5.858585859,7.525252525,3.304093567,45,74,57,3.9624,2.8702,2.0574
5,99 LENO03,28.5,2003125,F,13.1,11.7,23.3,36,12.7,166.37,223.2,42.8,59.8,388,17.12121212,19.04040404,15.90643275,5.858585859,7.525252525,3.304093567,45,74,57,3.9624,2.8702,2.0574
5,56 CALD03,25.4,2003131,F,12.6,12.3,21,33.3,12.3,154.98,207.2925,40.1,59.4,353,18.53535354,17.72727273,17.01754386,6.767676768,8.181818182,3.888888889,69,66,70,3.8862,6.7564,2.667
5,45 CALD03,25.9,2003131,F,12.8,12.3,21.5,34.3,12.8,163.84,215.2325,40.1,59.5,375,18.53535354,17.72727273,17.01754386,6.767676768,8.181818182,3.888888889,69,66,70,3.8862,6.7564,2.667
5,24 COPA03,25.4,2003140,F,12.1,12,23,35.8,12.8,154.88,215.695,40.6,58.3,300,18.88888889,19.04040404,17.95321637,8.131313131,9.898989899,5.877192982,78,95,96,2.8702,6.5532,4.699
5,13 DYCE03,24,2003142,F,11.41,10.01,20.59,31.65,11.06,126.1946,169.4858,38.69,56.18,291,17.72727273,20.25252525,17.80701754,8.181818182,11.06060606,5.643274854,66,119,91,6.7564,2.3368,5.0546
4,38 MNDY04,26.5,2004101,F,12.9,13.7,22.8,35.1,12.3,158.67,233.415,40.2,60,420,14.09090909,16.31313131,8.976608187,0.555555556,5.505050505,0.380116959,31,53,10,6.1976,2.5908,3.6576
4,27 MNDY04,26.8,2004101,F,13.1,13.3,24,38,14,183.4,250.8,39.9,59.3,400,14.09090909,16.31313131,8.976608187,0.555555556,5.505050505,0.380116959,31,53,10,6.1976,2.5908,3.6576
4,49 YATI04,27.2,2004101,F,12,12.6,23,36.1,13.1,157.2,222.015,40.4,60.6,260,14.09090909,16.31313131,8.976608187,0.555555556,5.505050505,0.380116959,31,53,10,6.1976,2.5908,3.6576
4,17 TRUP04,28,2004104,F,13.4,11.2,24.6,37.7,13.1,175.54,231.855,39.8,56,386,16.16161616,17.17171717,9.912280702,3.282828283,5.707070707,0.81871345,48,65,10,7.7216,3.9116,4.445
4,28 TRUP04,27.6,2004104,F,13.8,11.4,23.6,36.9,13.3,183.54,232.47,40.7,56,351,16.16161616,17.17171717,9.912280702,3.282828283,5.707070707,0.81871345,48,65,10,7.7216,3.9116,4.445
4,83 CCLI04,24.1,2004105,F,12.3,11.3,16.7,29.3,12.6,154.98,172.87,35.4,52.9,325,16.21212121,17.12121212,9.473684211,3.737373737,5.454545455,0.584795322,48,65,8,6.858,3.8608,8.3058
4,72 CCLI04,25,2004105,F,12.6,12.6,19.6,32.3,12.7,160.02,203.49,37.8,58.6,373,16.21212121,17.12121212,9.473684211,3.737373737,5.454545455,0.584795322,48,65,8,6.858,3.8608,8.3058
4,39 FOWA04,25.6,2004109,F,11.9,12,22.9,33.7,10.8,128.52,201.3575,42.1,60.5,385,16.81818182,19.19191919,9.385964912,5,5.909090909,-0.526315789,48,74,9,3.683,4.0132,7.3406
4,62 WARC04,26.2,2004111,F,13.5,12.8,25.1,36.9,11.8,159.3,242.6175,42,54.9,400,16.26262626,19.7979798,10.55555556,4.848484848,6.96969697,-0.204678363,46,86,31,3.0226,4.6228,8.3312
4,95 WARC04,25.9,2004111,F,13.8,13,24.2,33.1,8.9,122.82,221.77,43.5,52.3,350,16.26262626,19.7979798,10.55555556,4.848484848,6.96969697,-0.204678363,46,86,31,3.0226,4.6228,8.3312
4,63 MINE04,26.5,2004113,F,12.3,13,23,35.1,12.1,148.83,222.0075,43.6,59.2,385,17.57575758,19.8989899,11.52046784,6.717171717,6.767676768,0.292397661,73,85,43,2.5908,4.7752,7.6962
4,85 MINE04,26.8,2004113,F,12.8,14.8,23.4,34.3,10.9,139.52,236.67,42.8,57.9,390,17.57575758,19.8989899,11.52046784,6.717171717,6.767676768,0.292397661,73,85,43,2.5908,4.7752,7.6962
4,96 MINE04,26.6,2004113,F,13.3,13.7,22.7,35.9,13.2,175.56,242.325,39.6,56.5,363,17.57575758,19.8989899,11.52046784,6.717171717,6.767676768,0.292397661,73,85,43,2.5908,4.7752,7.6962
4,43 BRBI04,26.1,2004116,F,13.4,13.5,23.6,36.4,12.8,171.52,244.79,40.1,58.3,390,17.12121212,22.97979798,13.39181287,5.454545455,10.15151515,1.695906433,65,137,48,3.8608,3.7084,8.001
4,65 BRBI04,26.1,2004116,F,13,12.8,22.7,34.4,11.7,152.1,221.88,41.7,59.1,400,17.12121212,22.97979798,13.39181287,5.454545455,10.15151515,1.695906433,65,137,48,3.8608,3.7084,8.001
4,10 CAFO04,24.5,2004117,F,11.8,13,21.8,32.3,10.5,123.9,200.26,39.6,55.3,297,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,21 CAFO04,24.3,2004117,F,11.7,12.2,21,32.4,11.4,133.38,193.59,40.3,53.1,297,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,42 ROWA04,25.1,2004117,F,12.5,13.5,23.2,34.1,10.9,136.25,221.65,40.1,58.5,358,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,64 ROWA04,25.5,2004117,F,13,13.3,22.4,32.3,9.9,128.7,212.3725,41.2,60.1,342,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,75 ROWA04,24.7,2004117,F,12.5,12.6,21.2,33,11.8,147.5,207.075,39.4,57.2,317,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,53 ROWA04,25.6,2004117,F,13.6,13.4,23.3,34.1,10.8,146.88,230.175,40.4,59.4,357,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,87 EPIN04,26.1,2004117,F,11.8,10.2,21.5,33.4,11.9,140.42,183.7,41.2,57.2,412,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,75 ROWA04,25.8,2004117,F,13.1,12.6,22.8,34.5,11.7,153.27,221.6625,40.1,58.1,343,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,76 EPIN04,27.4,2004117,F,12.6,11.6,22.9,33.8,10.9,137.34,204.49,43.2,59.5,425,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,42 ROWA04,26.7,2004117,F,13.1,12.9,24.4,37,12.6,165.06,240.5,41.5,59,393,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,53 ROWA04,27.4,2004117,F,13.5,13.8,25,37.5,12.5,168.75,255.9375,39.9,59.6,360,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,64 ROWA04,26.9,2004117,F,13.4,13.5,23.7,35.6,11.9,159.46,239.41,41.7,60,387,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,65,140,48,4.2164,3.3528,8.7884
4,AZ NEEL04,26.9,2004118,F,12.9,11.7,20.7,32.8,12.1,156.09,201.72,39.4,54.2,366,18.73737374,23.38383838,14.03508772,5.353535354,11.01010101,2.192982456,72,147,48,3.7084,3.048,8.7884
4,KP ORHA04,28,2004118,F,14.3,13,24.6,36.6,12,171.6,249.795,43.7,61.6,452,18.73737374,23.38383838,14.03508772,5.353535354,11.01010101,2.192982456,72,147,48,3.7084,3.048,8.7884
4,DW SLIM04,25.6,2004120,F,12.4,13.2,23.4,34.3,10.9,135.16,219.52,39.7,54.4,320,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,74,168,48,4.0132,3.5814,8.7884
4,JQ SWEG04,26.1,2004120,F,12.1,12.9,22.8,34.8,12,145.2,217.5,41.4,57.7,452,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,74,168,48,4.0132,3.5814,8.7884
5,WD WARO04,26.8,2004123,F,13,12.2,23.4,34.1,10.7,139.1,214.83,40.6,57.3,302,19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,83,171,104,4.6228,4.4196,7.7216
5,NM WARO04,27.7,2004123,F,12.5,13.1,23.4,35.1,11.7,146.25,224.64,41.7,57.2,330,19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,83,171,104,4.6228,4.4196,7.7216
5,QJ WARO04,27.7,2004123,F,12.9,13.2,25,37.3,12.3,158.67,243.3825,40.5,59.1,329,19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,83,171,104,4.6228,4.4196,7.7216
5,TG WARO04,28,2004123,F,12.4,13.5,24.3,34.9,10.6,131.44,225.9775,43.1,58.4,337,19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,83,171,104,4.6228,4.4196,7.7216
5,UF WARO04,27.5,2004123,F,13.2,11.9,23.2,34.7,11.5,151.8,217.7425,40.5,56.8,307,19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,83,171,104,4.6228,4.4196,7.7216
5,LO SEPG04,25.4,2004125,F,12.6,12.5,21.5,33.4,11.9,149.94,209.585,39.8,57.3,360,20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,101,163,113,1.9812,8.001,6.604
5,MN SEPG04,25.6,2004125,F,12.3,12.6,21.2,35.2,14,172.2,219.12,38.4,53.9,348,20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,101,163,113,1.9812,8.001,6.604
5,LO SEPG04,27,2004125,F,12.4,11.9,22.3,34.5,12.2,151.28,209.5875,41.7,57,397,20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,101,163,113,1.9812,8.001,6.604
5,MN SEPG04,27,2004125,F,12.9,12.1,22.1,35.4,13.3,171.57,221.25,40.1,54.3,395,20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,101,163,113,1.9812,8.001,6.604
5,DV WKAY04,26.4,2004126,F,12.6,14.8,22.1,34.7,12.6,158.76,237.695,40.1,53.8,306,21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,125,151,113,2.286,8.0518,6.6802
5,BX WKAY04,26.7,2004126,F,11.5,12.6,21.8,35.1,13.3,152.95,211.4775,38.1,54.4,308,21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,125,151,113,2.286,8.0518,6.6802
5,CW WKAY04,26.9,2004126,F,11.6,12.4,22.4,34.2,11.8,136.88,205.2,42,56.6,311,21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,125,151,113,2.286,8.0518,6.6802
5,IP CLAR04,27.9,2004130,F,13.2,12.6,23.2,34.9,11.7,154.44,225.105,43.3,60.1,372,24.24242424,22.27272727,17.01754386,11.91919192,11.11111111,5.233918129,163,137,91,3.8862,7.874,6.604
5,CV ECR204,26,2004140,F,13,12.7,22.9,35.7,12.8,166.4,229.3725,41.7,58.2,383,23.23232323,20.85858586,22.22222222,11.96969697,9.898989899,9.239766082,153,111,217,8.7122,2.3876,7.5946
6,LN LRI204,25.6,2004153,F,12.5,11.7,19.8,30.9,11.1,138.75,186.945,39.3,54.1,267,22.02020202,23.98989899,22.71929825,10.90909091,11.81818182,11.14035088,130,159,243,4.0132,1.524,11.7348
4,CS CCLI05,26.4,2005108,F,12,10.9,22.4,31.5,9.1,109.2,180.3375,41.6,56.3,330,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,33,2,17,3.81,0.6858,7.7724
4,ES HAWA05,25.2,2005109,F,12,11.3,21.2,31.8,10.6,127.2,185.235,40.8,58.1,296,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,JN HAWA05,24.6,2005109,F,11.8,12.5,18.9,29.6,10.7,126.26,179.82,39.8,56.2,230,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,RF FOWA05,26,2005109,F,12.1,12.7,23.2,34.1,10.9,131.89,211.42,41,58.2,347,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,QG FOWA05,26.6,2005109,F,12,12.1,22.7,35.2,12.5,150,212.08,42.3,58.8,380,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,UC SWEG05,27.5,2005109,F,13.8,13.4,24.2,37.7,13.5,186.3,256.36,41.8,57.3,414,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,IN SWEG05,26.8,2005109,F,12.7,13.3,21.5,33.9,12.4,157.48,220.35,41.6,59.7,362,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,CT SWEG05,27.8,2005109,F,13.1,14.9,23.1,36.7,13.6,178.16,256.9,42.2,59.4,412,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,30,9,20,3.81,0.6858,7.7724
4,AV HAPA05,26.5,2005110,F,13.4,12.3,21.8,34.4,12.6,168.84,221.02,40.7,61.5,370,15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,27,29,31,3.8608,0.635,7.7216
4,SC MCUN05,28.4,2005110,F,12.4,11,21.6,34.1,12.5,155,199.485,41,55.3,320,15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,27,29,31,3.8608,0.635,7.7216
4,VZ MCUN05,26.1,2005111,F,12.3,10.2,18,31.3,13.3,163.59,176.0625,37.3,50.4,285,14.24242424,16.66666667,15.55555556,2.171717172,2.727272727,-0.058479532,16,38,36,4.0894,0.4064,7.9248
