"","Year","Name","NestName","ID","FieldAge","CalcAge","HatchDateJul","HatchDateJulYear","AllSex","BNT","BW","BD","TEC","Head","UB","UBS","TBS","Skull","Tarsus","Weight","Date","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation","HDDSum1_11","HDDSum12_22","HDDSumIncubation"
"552",1997,"NO","SWEG97","NO SWEG97",25,25,114,1997114,"",22.8,13.2,13.9,36.7,78.4,13.9,193.21,248.6425,41.7,61.8,450,"4/24/1997",16.7676767676768,15.1515151515152,9.82456140350877,1.91919191919192,3.78787878787879,-0.818713450292398,2.2098,1.9812,1.27,19,25,14,0,0,0,176,171,468
"553",1997,"ON","CEME97","ON CEME97",26,26,114,1997114,"",22,11.8,12.7,33.7,73.1,11.7,148.59,206.4125,39.4,52.2,333,"4/24/1997",16.7676767676768,15.1515151515152,9.82456140350877,1.91919191919192,3.78787878787879,-0.818713450292398,2.2098,1.9812,1.27,19,25,14,0,0,0,176,171,468
"554",1997,"PM","CEME97","PM CEME97",26,26,114,1997114,"",21.6,12.2,12.4,33.7,71.9,12.1,150.04,207.255,38.2,53.6,312,"4/24/1997",16.7676767676768,15.1515151515152,9.82456140350877,1.91919191919192,3.78787878787879,-0.818713450292398,2.2098,1.9812,1.27,19,25,14,0,0,0,176,171,468
"555",1997,"QL","CEME97","QL CEME97",26,26,114,1997114,"",22.4,12.4,12.9,34.7,75.6,12.3,158.67,219.4775,40.9,51.8,333,"4/24/1997",16.7676767676768,15.1515151515152,9.82456140350877,1.91919191919192,3.78787878787879,-0.818713450292398,2.2098,1.9812,1.27,19,25,14,0,0,0,176,171,468
"556",1997,"RK","CEME97","RK CEME97",26,26,114,1997114,"",18,11.3,11.6,29.9,65.7,11.9,138.04,171.1775,35.8,45.4,250,"4/24/1997",16.7676767676768,15.1515151515152,9.82456140350877,1.91919191919192,3.78787878787879,-0.818713450292398,2.2098,1.9812,1.27,19,25,14,0,0,0,176,171,468
"557",1997,"SJ","CEME97","SJ CEME97",25,25,115,1997115,"",18.1,10.9,10.6,26,64.3,7.9,83.74,139.75,38.3,43.6,210,"4/25/1997",16.4141414141414,15.5555555555556,9.5906432748538,1.66666666666667,4.14141414141414,-1.34502923976608,2.2098,2.1336,1.1684,19,25,8,0,0,0,182,164,481
"558",1997,"TI","SCEM97","TI SCEM97",25,25,115,1997115,"",21.4,12.8,11.8,32.7,74.4,11.3,133.34,201.105,41.7,57.7,330,"4/25/1997",16.4141414141414,15.5555555555556,9.5906432748538,1.66666666666667,4.14141414141414,-1.34502923976608,2.2098,2.1336,1.1684,19,25,8,0,0,0,182,164,481
"559",1997,"UH","SCEM97","UH SCEM97",25,25,115,1997115,"",22.3,12.8,12.5,32.8,73.2,10.5,131.25,207.46,40.4,58.7,370,"4/25/1997",16.4141414141414,15.5555555555556,9.5906432748538,1.66666666666667,4.14141414141414,-1.34502923976608,2.2098,2.1336,1.1684,19,25,8,0,0,0,182,164,481
"560",1997,"WF","SCEM97","WF SCEM97",25,25,115,1997115,"",20.9,11.6,11.7,31.7,72.1,10.8,126.36,184.6525,40.4,55.3,300,"4/25/1997",16.4141414141414,15.5555555555556,9.5906432748538,1.66666666666667,4.14141414141414,-1.34502923976608,2.2098,2.1336,1.1684,19,25,8,0,0,0,182,164,481
"561",1997,"VG","SCEM97","VG SCEM97",24,24,116,1997116,"",19.4,12.5,12.1,30.6,72.8,11.2,135.52,188.19,42.2,56.5,330,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"562",1997,"XE","SCEM97","XE SCEM97",24,24,116,1997116,"",19.3,12.5,11.3,29.6,68,10.3,116.39,176.12,38.4,52,220,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"563",1997,"YD","CLOV97","YD CLOV97",25,25,116,1997116,"",22.3,13.1,12.8,34.7,76.7,12.4,158.72,224.6825,42,57.2,390,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"564",1997,"ZC","CLOV97","ZC CLOV97",25,25,116,1997116,"",21.5,12.1,11.9,35.8,75.4,14.3,170.17,214.8,39.6,57.2,360,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"565",1997,"UE","CLOV97","UE CLOV97",25,25,116,1997116,"",21.5,12.7,11.8,34.4,73.7,12.9,152.22,210.7,39.3,56.3,345,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"566",1997,"VD","CLOV97","VD CLOV97",25,25,116,1997116,"",20.8,13.5,11.5,34.4,74.7,13.6,156.4,215,40.3,58.6,323,"4/26/1997",16.7676767676768,14.6464646464646,9.09356725146199,2.42424242424242,3.88888888888889,-1.69590643274854,2.2098,2.1336,1.1684,23,21,0,0,0,0,171,175,496
"567",1997,"XB","ECRI97","XB ECRI97",30,27.3,124,1997124,"",22.1,11.8,12.7,34.5,75.8,12.4,157.48,211.3125,41.3,56,320,"5/4/1997",15.1515151515152,15.5555555555556,13.7134502923977,3.53535353535354,4.24242424242424,1.05263157894737,2.2606,3.8862,2.794,22,29,19,0,0,0,174,165,371
"568",1997,"YA","ECRI97","YA ECRI97",30,26.8,124,1997124,"",22.2,12,12.5,35.1,76.1,12.9,161.25,214.9875,41,55.4,315,"5/4/1997",15.1515151515152,15.5555555555556,13.7134502923977,3.53535353535354,4.24242424242424,1.05263157894737,2.2606,3.8862,2.794,22,29,19,0,0,0,174,165,371
"569",1997,"ZZ","ECRI97","ZZ ECRI97",30,26,124,1997124,"",22.2,12.2,12.6,36.7,77,14.5,182.7,227.54,40.3,58.1,297,"5/4/1997",15.1515151515152,15.5555555555556,13.7134502923977,3.53535353535354,4.24242424242424,1.05263157894737,2.2606,3.8862,2.794,22,29,19,0,0,0,174,165,371
"570",1997,"NH","ECRI97","NH ECRI97",30,25.4,124,1997124,"",19.5,11,11.5,31.8,69.4,12.3,141.45,178.875,37.6,51.3,215,"5/4/1997",15.1515151515152,15.5555555555556,13.7134502923977,3.53535353535354,4.24242424242424,1.05263157894737,2.2606,3.8862,2.794,22,29,19,0,0,0,174,165,371
"571",1997,"YW","IROQ97","YW IROQ97",30,28.8,126,1997126,"",24.8,11.8,13.5,38.9,80.2,14.1,190.35,246.0425,41.3,59,380,"5/6/1997",15.5555555555556,15.1010101010101,13.6842105263158,4.14141414141414,3.73737373737374,1.40350877192982,2.1336,3.7846,2.6416,25,24,23,0,0,0,164,175,365
"572",1997,"ZV","IROQ97","ZV IROQ97",30,28.9,126,1997126,"",26.6,13.2,14.3,41.5,83.9,14.9,213.07,285.3125,42.4,63.9,410,"5/6/1997",15.5555555555556,15.1010101010101,13.6842105263158,4.14141414141414,3.73737373737374,1.40350877192982,2.1336,3.7846,2.6416,25,24,23,0,0,0,164,175,365
"573",1997,"VZ","CUPL97","VZ CUPL97",27,25.2,128,1997128,"",21.2,13.2,12.4,34.7,74.3,13.5,167.4,222.08,39.6,57.8,395,"5/8/1997",14.2929292929293,17.1212121212121,14.5029239766082,3.83838383838384,4.09090909090909,1.28654970760234,2.1082,3.6322,2.413,21,32,23,0,0,0,179,151,353
"574",1997,"WY","CUPL97","WY CUPL97",27,26.1,128,1997128,"",22.3,13.5,13,36.6,77.3,14.3,185.9,242.475,40.7,60.4,410,"5/8/1997",14.2929292929293,17.1212121212121,14.5029239766082,3.83838383838384,4.09090909090909,1.28654970760234,2.1082,3.6322,2.413,21,32,23,0,0,0,179,151,353
"575",1997,"XX","CUPL97","XX CUPL97",27,26.9,128,1997128,"",24.2,14,13,36,79,11.8,153.4,243,43,60.1,420,"5/8/1997",14.2929292929293,17.1212121212121,14.5029239766082,3.83838383838384,4.09090909090909,1.28654970760234,2.1082,3.6322,2.413,21,32,23,0,0,0,179,151,353
"576",1997,"OG","TEGL97","OG TEGL97",25,25.2,129,1997129,"",21,12.4,12.8,34.2,74.7,13.2,168.96,215.46,40.5,59.2,392,"5/9/1997",15.2020202020202,17.2727272727273,15.233918128655,4.5959595959596,4.64646464646465,1.49122807017544,3.7338,2.2606,2.3876,25,39,24,0,0,0,163,144,337
"577",1997,"PF","TEGL97","PF TEGL97",25,24.5,129,1997129,"M",19.6,12.2,11.4,30.1,70,10.5,119.7,177.59,39.9,54.2,320,"5/9/1997",15.2020202020202,17.2727272727273,15.233918128655,4.5959595959596,4.64646464646465,1.49122807017544,3.7338,2.2606,2.3876,25,39,24,0,0,0,163,144,337
"578",1997,"QE","TEGL97","QE TEGL97",25,24.9,129,1997129,"",21.4,12.7,12.8,35.4,75.5,14,179.2,225.675,40.1,57.1,375,"5/9/1997",15.2020202020202,17.2727272727273,15.233918128655,4.5959595959596,4.64646464646465,1.49122807017544,3.7338,2.2606,2.3876,25,39,24,0,0,0,163,144,337
"579",1997,"VV","UPP297","VV UPP297",24,25.1,133,1997133,"",22,11.8,12.5,35,74.3,13,162.5,212.625,39.3,58.4,385,"5/13/1997",15.2020202020202,18.8383838383838,15.8187134502924,4.09090909090909,7.47474747474747,2.66081871345029,3.81,3.175,4.1656,25,71,38,0,1,0,169,101,306
"580",1997,"XT","NMU297","XT NMU297",25,25.7,135,1997135,"M",22.3,13.1,13.3,35.4,74.3,13.1,174.23,233.64,38.9,58.8,405,"5/15/1997",15.5555555555556,19.1919191919192,16.1695906432749,4.24242424242424,7.27272727272727,3.42105263157895,3.8862,3.048,4.191,29,73,44,0,1,0,165,99,286
"581",1997,"YS","NMU297","YS NMU297",25,25.9,135,1997135,"",22.1,12.8,12.5,36.2,74.2,14.1,176.25,228.965,38,56.2,363,"5/15/1997",15.5555555555556,19.1919191919192,16.1695906432749,4.24242424242424,7.27272727272727,3.42105263157895,3.8862,3.048,4.191,29,73,44,0,1,0,165,99,286
"582",1997,"ZR","NMU297","ZR NMU297",25,26,135,1997135,"",23.2,13.6,13.6,39.9,76,16.7,227.12,271.32,36.1,59.9,385,"5/15/1997",15.5555555555556,19.1919191919192,16.1695906432749,4.24242424242424,7.27272727272727,3.42105263157895,3.8862,3.048,4.191,29,73,44,0,1,0,165,99,286
"583",1997,"SV","NMU297","SV NMU297",25,25,135,1997135,"",19.9,13.2,12.9,32.8,70.3,12.9,166.41,214.02,37.5,56.3,350,"5/15/1997",15.5555555555556,19.1919191919192,16.1695906432749,4.24242424242424,7.27272727272727,3.42105263157895,3.8862,3.048,4.191,29,73,44,0,1,0,165,99,286
"584",1997,"TU","UTIC97","TU UTIC97",24,25,157,1997157,"",21.1,12.5,13,34.4,71.5,13.3,172.9,219.3,37.1,59.6,322,"6/6/1997",24.4949494949495,26.5656565656566,18.6549707602339,9.84848484848485,15.2525252525253,6.4327485380117,1.2954,5.9436,6.604,144,219,109,10,55,1,31,1,195
"585",1997,"UT","UTIC97","UT UTIC97",24,24.6,157,1997157,"",20.4,11.1,11.5,30.3,69.7,9.9,113.85,171.195,39.4,57.3,282,"6/6/1997",24.4949494949495,26.5656565656566,18.6549707602339,9.84848484848485,15.2525252525253,6.4327485380117,1.2954,5.9436,6.604,144,219,109,10,55,1,31,1,195
"586",1998,"XQ","HALC98","XQ HALC98",26,25,105,1998105,"",22.3,14.1,13,37,75.4,14.7,191.1,250.675,38.4,59.8,370,"4/15/1998",16.3131313131313,16.1616161616162,15.8479532163743,4.24242424242424,5.95959595959596,3.9766081871345,5.0038,2.6416,5.1054,29,66,100,0,0,14,157,141,297
"587",1998,"YP","HALC98","YP HALC98",26,25.4,105,1998105,"",22.3,13,12.3,35,73,12.7,156.21,221.375,38,59.5,345,"4/15/1998",16.3131313131313,16.1616161616162,15.8479532163743,4.24242424242424,5.95959595959596,3.9766081871345,5.0038,2.6416,5.1054,29,66,100,0,0,14,157,141,297
"588",1998,"XM","HALC98","XM HALC98",25,24.1,106,1998106,"",20.4,13.9,11.6,33.5,70.2,13.1,151.96,213.5625,36.7,57.4,330,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"589",1998,"OR","ROBT98","OR ROBT98",26,25.3,106,1998106,"",19.7,12.9,12,32.6,73.2,12.9,154.8,202.935,40.6,57.4,363,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"590",1998,"ZG","WAFO98","ZG WAFO98",28,24.9,106,1998106,"",21,12.7,12.6,32.6,73.6,11.6,146.16,206.195,41,57.9,360,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"591",1998,"ZD","WAFO98","ZD WAFO98",28,26.5,106,1998106,"",23.3,11.8,12.2,35.4,78.8,12.1,147.62,212.4,43.4,59.6,382,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"592",1998,"A1","WAFO98","A1 WAFO98",28,26.2,106,1998106,"",24.5,13.8,13.4,37.7,79,13.2,176.88,256.36,41.3,62.1,422,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"593",1998,"B2","STAD98","B2 STAD98",28,28,106,1998106,"",24.2,13.1,13.7,37,79.4,12.8,175.36,247.9,42.4,59.7,410,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"594",1998,"G-2","STAD98","G-2 STAD98",28,28,106,1998106,"",22.8,0,13.1,35,82,12.2,159.82,114.625,47,59.7,380,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"595",1998,"G7","JSUP98","G7 JSUP98",29,27.8,106,1998106,"F",24.9,12.3,13,38,79.2,13.1,170.3,240.35,41.2,58,358,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"596",1998,"H8","JSUP98","H8 JSUP98",29,27.8,106,1998106,"F",24.7,10.9,12.7,37.6,80.6,12.9,163.83,221.84,43,60,370,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"597",1998,"I9","JSUP98","I9 JSUP98",29,27.6,106,1998106,"M",25,13.7,13.7,38.7,83.1,13.7,187.69,265.095,44.4,63.9,450,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"598",1998,"J0","JSUP98","J0 JSUP98",29,26.7,106,1998106,"F",23.3,12.9,12.8,34,75.4,10.7,136.96,218.45,41.4,59.1,345,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"599",1998,"K1","JSUP98","K1 JSUP98",29,27.6,106,1998106,"F",25.9,11.9,13.3,39.5,81.7,13.6,180.88,248.85,42.2,58.8,405,"4/16/1998",15.5050505050505,17.1212121212121,15.2046783625731,3.33333333333333,6.81818181818182,3.62573099415205,4.6736,2.667,5.2832,18,78,84,0,0,13,174,123,313
"600",1998,"YL","WHIT98","YL WHIT98",25,25,107,1998107,"",21.5,13.1,12.8,33.6,72.4,12.1,154.88,217.56,38.8,55.4,356,"4/17/1998",14.8989898989899,18.8383838383838,14.8830409356725,2.42424242424242,8.33333333333333,3.47953216374269,5.2832,1.8796,5.2832,18,94,76,0,1,10,189,92,318
"601",1998,"ZK","WHIT98","ZK WHIT98",25,25,107,1998107,"",22,13,12.7,33.7,72.1,11.7,148.59,216.5225,38.4,54.4,345,"4/17/1998",14.8989898989899,18.8383838383838,14.8830409356725,2.42424242424242,8.33333333333333,3.47953216374269,5.2832,1.8796,5.2832,18,94,76,0,1,10,189,92,318
"602",1998,"NS","WHIT98","NS WHIT98",25,25,107,1998107,"",20.2,13,11.9,33.5,71.4,13.3,158.27,208.5375,37.9,51.8,325,"4/17/1998",14.8989898989899,18.8383838383838,14.8830409356725,2.42424242424242,8.33333333333333,3.47953216374269,5.2832,1.8796,5.2832,18,94,76,0,1,10,189,92,318
"603",1998,"C3","STAD98","C3 STAD98",27,27,107,1998107,"",21.6,12.1,12.4,34.7,74.4,13.1,162.44,212.5375,39.7,58.1,400,"4/17/1998",14.8989898989899,18.8383838383838,14.8830409356725,2.42424242424242,8.33333333333333,3.47953216374269,5.2832,1.8796,5.2832,18,94,76,0,1,10,189,92,318
"604",1998,"PQ","WILG98","PQ WILG98",25,25,108,1998108,"",23.3,14.6,13.5,34.1,76.3,10.8,145.8,239.5525,42.2,60.5,410,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"605",1998,"QP","WILG98","QP WILG98",25,25,108,1998108,"",22.2,12.5,12.4,33.6,75.8,11.4,141.36,209.16,42.2,61,380,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"606",1998,"RO","ROOR98","RO ROOR98",25,24.6,108,1998108,"",20.8,13.5,13.3,31.2,72.9,10.4,138.32,209.04,41.7,59.4,345,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"607",1998,"SN","ROOR98","SN ROOR98",25,24.8,108,1998108,"",20.7,13.2,12.2,33,73.4,12.3,150.06,209.55,40.4,57,325,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"608",1998,"TM","ROOR98","TM ROOR98",25,24.1,108,1998108,"",20,12.7,11.9,31.8,70.6,11.8,140.42,195.57,38.8,55.4,315,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"609",1998,"UL","ROOR98","UL ROOR98",25,25.3,108,1998108,"",22.8,13.6,12.9,36.5,77.7,13.7,176.73,241.8125,41.2,61.2,380,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"610",1998,"D4","CSTK98","D4 CSTK98",26,26.5,108,1998108,"",22.4,14.2,12.7,36.5,77,14.1,179.07,245.4625,40.5,61.4,440,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"611",1998,"E5","CSTK98","E5 CSTK98",26,25.9,108,1998108,"",23.4,13.3,12.5,36.5,76,13.1,163.75,235.425,39.5,60,410,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"612",1998,"F6","CSTK98","F6 CSTK98",26,26.3,108,1998108,"",22.5,13.3,12.4,34.6,76.2,12.1,150.04,222.305,41.6,57.9,380,"4/18/1998",13.7373737373737,19.5959595959596,14.766081871345,1.36363636363636,9.5959595959596,3.12865497076023,5.2832,2.1082,5.6642,8,102,69,0,1,10,211,72,326
"613",1998,"VK","ROTA98","VK ROTA98",25,24.9,109,1998109,"",20.3,12.1,11.8,32.8,71.9,12.5,147.5,195.98,39.1,56.7,290,"4/19/1998",13.2323232323232,20.2525252525253,14.093567251462,1.16161616161616,10.8585858585859,2.77777777777778,4.9022,2.9718,5.7912,8,113,52,0,1,7,218,53,340
"614",1998,"WJ","ROTA98","WJ ROTA98",25,25.1,109,1998109,"",21.9,12.4,12.1,33.7,73.1,11.8,142.78,206.4125,39.4,57.9,360,"4/19/1998",13.2323232323232,20.2525252525253,14.093567251462,1.16161616161616,10.8585858585859,2.77777777777778,4.9022,2.9718,5.7912,8,113,52,0,1,7,218,53,340
"615",1998,"XI","ROTA98","XI ROTA98",25,25.3,109,1998109,"",21.2,12.4,12.1,33.6,73,12.4,150.04,205.8,39.4,57.2,325,"4/19/1998",13.2323232323232,20.2525252525253,14.093567251462,1.16161616161616,10.8585858585859,2.77777777777778,4.9022,2.9718,5.7912,8,113,52,0,1,7,218,53,340
"616",1998,"YH","ROTA98","YH ROTA98",25,25.3,109,1998109,"",21.8,11.8,12.1,33.5,72.4,11.7,141.57,200.1625,38.9,55.4,298,"4/19/1998",13.2323232323232,20.2525252525253,14.093567251462,1.16161616161616,10.8585858585859,2.77777777777778,4.9022,2.9718,5.7912,8,113,52,0,1,7,218,53,340
"617",1998,"U1","DBAR98","U1 DBAR98",28,28,111,1998111,"M",24.7,14.6,14.1,39.2,83.8,14.5,204.45,281.26,44.6,62.4,483,"4/21/1998",15.0505050505051,19.1919191919192,12.6315789473684,1.51515151515152,11.3636363636364,1.81286549707602,1.0922,7.0358,8.7122,22,107,24,0,1,0,197,59,375
"618",1998,"V2","DBAR98","V2 DBAR98",28,28,111,1998111,"F",24,12.8,13.2,35.3,79.3,11.3,149.16,229.45,44,60.7,415,"4/21/1998",15.0505050505051,19.1919191919192,12.6315789473684,1.51515151515152,11.3636363636364,1.81286549707602,1.0922,7.0358,8.7122,22,107,24,0,1,0,197,59,375
"619",1998,"W3","DBAR98","W3 DBAR98",28,28,111,1998111,"M",25.9,12.7,13.4,40.2,85.3,14.3,191.62,262.305,45.1,64.1,470,"4/21/1998",15.0505050505051,19.1919191919192,12.6315789473684,1.51515151515152,11.3636363636364,1.81286549707602,1.0922,7.0358,8.7122,22,107,24,0,1,0,197,59,375
"620",1998,"L2","STAT98","L2 STAT98",26,26,112,1998112,"",24.5,13.1,13.1,37.5,79.3,13,170.3,245.625,41.8,55.5,400,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"621",1998,"M3","STAT98","M3 STAT98",26,26,112,1998112,"",22.5,13,12.4,35.1,75,12.6,156.24,222.885,39.9,53.5,370,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"622",1998,"N4","STAT98","N4 STAT98",26,26,112,1998112,"",25.7,13.9,13.6,38.6,80.4,12.9,175.44,265.375,41.8,58.1,410,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"623",1998,"P6","CEME98","P6 CEME98",26,26,112,1998112,"",23.1,12,11.9,36.3,74.1,13.2,157.08,216.8925,37.8,53.5,310,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"624",1998,"Q7","CEME98","Q7 CEME98",26,26,112,1998112,"",22.9,11.6,12.6,37,76.9,14.1,177.66,223.85,39.9,59.1,360,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"625",1998,"R8","SSET98","R8 SSET98",26,25.3,112,1998112,"",22.3,13,12.5,36.8,74.7,14.5,181.25,234.6,37.9,56.1,353,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"626",1998,"S9","SSET98","S9 SSET98",26,26,112,1998112,"",22.7,12.4,12.8,37.8,75.7,15.1,193.28,238.14,37.9,60.2,395,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"627",1998,"T0","SSET98","T0 SSET98",26,25.5,112,1998112,"",22.9,13.6,13.1,37.9,78.1,15,196.5,252.9825,40.2,61.2,390,"4/22/1998",15.8080808080808,19.1919191919192,12.8362573099415,2.72727272727273,10.7070707070707,1.66666666666667,0.9652,6.985,8.4582,35,100,24,0,1,0,177,66,374
"628",1998,"O5","STAT98","O5 STAT98",25,25,113,1998113,"",20.8,12.4,11.6,33.7,71.8,12.9,149.64,202.2,38.1,50.7,298,"4/23/1998",15.9090909090909,19.6969696969697,13.4210526315789,3.73737373737374,10.4040404040404,1.75438596491228,1.1684,6.7818,8.4582,44,102,27,0,1,0,166,64,362
"629",1998,"X4","HABL98","X4 HABL98",26,25.9,113,1998113,"",23.4,13.6,13.3,36.4,79.7,13,172.9,244.79,43.3,64.5,405,"4/23/1998",15.9090909090909,19.6969696969697,13.4210526315789,3.73737373737374,10.4040404040404,1.75438596491228,1.1684,6.7818,8.4582,44,102,27,0,1,0,166,64,362
"630",1998,"Y5","HABL98","Y5 HABL98",26,25.4,113,1998113,"F",22.9,12.3,13.1,35.3,76.9,12.4,162.44,224.155,41.6,62.9,440,"4/23/1998",15.9090909090909,19.6969696969697,13.4210526315789,3.73737373737374,10.4040404040404,1.75438596491228,1.1684,6.7818,8.4582,44,102,27,0,1,0,166,64,362
"631",1998,"Z6","HABL98","Z6 HABL98",26,25.7,113,1998113,"",22.2,12.8,12.7,34.7,74.8,12.5,158.75,221.2125,40.1,60.1,400,"4/23/1998",15.9090909090909,19.6969696969697,13.4210526315789,3.73737373737374,10.4040404040404,1.75438596491228,1.1684,6.7818,8.4582,44,102,27,0,1,0,166,64,362
"632",1998,"A2","HABL98","A2 HABL98",26,26.3,113,1998113,"M",24.1,14,13.7,37.4,80.3,13.3,182.21,258.995,42.9,64.6,445,"4/23/1998",15.9090909090909,19.6969696969697,13.4210526315789,3.73737373737374,10.4040404040404,1.75438596491228,1.1684,6.7818,8.4582,44,102,27,0,1,0,166,64,362
