Year,Name,NestName,ID,MeasurementDate,MeasurementDateJulYear,FieldAge,CalcAge,CalcAgeInteger,HatchDateJulYear,Sex,BNT,TEC,BW,BD,Head,UB,UBS,TBS,Skull,Tarsus,WingChord,Primary7,TailLength,Weight,Condition
2016,JJ,LANG16,JJ LANG16,5/12/2016,2016133,NA,25.7,26,2016107,F,21.6,33.1,12,12.5,73.4,11.5,143.8,202.7,40.3,57.3,160,100,57,330,0.12
2016,KI,LANG16,KI LANG16,5/12/2016,2016133,NA,25.8,26,2016107,F,19.9,31.6,12.3,12.9,71.9,11.7,150.9,199.1,40.3,57.9,163,105,57,345,0.12
2016,LH,LANG16,LH LANG16,5/12/2016,2016133,NA,25,25,2016108,M,20.7,31.6,12.6,12.5,72.6,10.9,136.3,198.3,41,57.7,150,88,40,345,0.12
2016,ND,LAPT16,ND LAPT16,5/27/2016,2016148,NA,26,26,2016122,,24.7,36.2,12.1,13.6,81,11.5,156.4,232.6,44.8,60.9,171,106,62,412,0.12
2016,OC,LAPT16,OC LAPT16,5/27/2016,2016148,NA,25.9,26,2016122,,22.1,32.5,11.6,12.5,76.5,10.4,130,195.8,44,58.1,157,103,60,379,0.12
2016,SZ,NBUR16,SZ NBUR16,5/21/2016,2016142,NA,27.3,27,2016115,,24,35.7,13.8,13.2,79,11.7,154.4,241,43.3,60.5,188,128,78,388,0.12
2016,TY,NBUR16,TY NBUR16,5/21/2016,2016142,NA,27.7,28,2016114,,23.7,35.4,12.8,12.9,78.2,11.7,150.9,227.4,42.8,61.5,192,132,83,384,0.12
2016,DQ,NMUR16,DQ NMUR16,5/8/2016,2016129,NA,25.1,25,2016104,M,19.9,29,13.4,12,71.9,9.1,109.2,184.2,42.9,52.4,142,87,46,367,0.14
2016,XW,SEPG16,XW SEPG16,5/11/2016,2016132,NA,25.3,25,2016107,M,22.9,36.1,13,12.9,78.1,13.2,170.3,233.7,42,61.4,160,96,48,445,0.12
2016,YV,SEPG16,YV SEPG16,5/11/2016,2016132,NA,26.3,26,2016106,F,22.6,33.5,12,12.4,74.7,10.9,135.2,204.4,41.2,57.5,160,117,60,367,0.12
2016,ZU,SEPG16,ZU SEPG16,5/11/2016,2016132,NA,26.2,26,2016106,M,23.6,34.6,12.7,13.2,77.9,11,145.2,224,43.3,59.8,172,112,62,442,0.13
2016,JK,SMUR16,JK SMUR16,5/10/2016,2016131,NA,27,27,2016104,F,23.8,35.6,13,13.9,79.2,11.8,164,239.4,43.6,61,181,124,73,385,0.12
2016,LI,SMUR16,LI SMUR16,5/10/2016,2016131,NA,26.6,27,2016104,,24.5,35.1,11.4,13.2,78.2,10.6,139.9,215.9,43.1,61.5,182,121,65,455,0.13
2016,NG,SMUR16,NG SMUR16,5/10/2016,2016131,NA,26.8,27,2016104,F,23.5,35.1,12.2,12.9,75.9,11.6,149.6,220.3,40.8,59.4,176,119,73,366,0.12
2016,OF,SMUR16,OF SMUR16,5/10/2016,2016131,NA,26,26,2016105,M,22.6,34.7,12.4,13.5,77.7,12.1,163.4,224.7,43,61.3,170,110,56,444,0.12
2016,PE,SMUR16,PE SMUR16,5/10/2016,2016131,NA,26.9,27,2016104,F,23.2,35.7,12.1,12,76,12.5,150,215.1,40.3,59.7,178,124,70,362,0.12
2016,QD,SSAP16,QD SSAP16,5/11/2016,2016132,NA,25.6,26,2016106,F,22.1,34.2,12.3,12,75.5,12.1,145.2,207.8,41.3,56.8,162,104,50,380,0.13
2016,RC,SSAP16,RC SSAP16,5/11/2016,2016132,NA,26.9,27,2016105,M,23,36.4,14.8,13.8,80,13.4,184.9,260.3,43.6,60.8,182,123,71,400,0.12
2016,UZ,SSAP16,UZ SSAP16,5/11/2016,2016132,NA,27.3,27,2016105,F,23,36,13.6,13,75.7,13,169,239.4,39.7,58.7,182,125,79,357,0.12
2016,WX,SSAP16,WX SSAP16,5/11/2016,2016132,NA,27.5,28,2016104,F,22.3,35.1,12.7,12.2,75.8,12.8,156.2,218.5,40.7,58.5,185,128,82,330,0.12
2016,MG,THOR16,MG THOR16,5/13/2016,2016134,NA,27.5,28,2016106,M,26.2,36.7,12.6,14.1,83.5,10.5,148.1,245,46.8,62.9,195,135,76,500,0.13
2016,NF,THOR16,NF THOR16,5/13/2016,2016134,NA,27,27,2016107,M,24.9,37.9,12.6,14,81.4,13,182,252,43.5,60.7,186,127,70,430,0.12
2016,OE,THOR16,OE THOR16,5/13/2016,2016134,NA,27.2,27,2016107,M,25.7,38,13,13.9,82.8,12.3,171,255.6,44.8,63.6,185,129,74,499,0.12
2016,PD,THOR16,PD THOR16,5/13/2016,2016134,NA,26,26,2016108,M,24.1,36.4,12.3,13.5,78.1,12.3,166.1,234.8,41.7,59.8,169,112,56,435,0.13
2016,MF,WAWD16,MF WAWD16,5/21/2016,2016142,NA,27.5,28,2016114,,23.6,35.6,14.1,14.1,79.1,12,169.2,251,43.5,60.2,192,132,78,422,0.12
2016,NE,WAWD16,NE WAWD16,5/21/2016,2016142,NA,26.5,27,2016115,,23.5,35.5,11.9,13.4,77.1,12,160.8,224.5,41.6,57.8,178,116,68,425,0.13
2016,OD,WAWD16,OD WAWD16,5/21/2016,2016142,NA,27.5,28,2016114,,24.9,37.8,12.4,13.2,82.6,12.9,170.3,241.9,44.8,63.7,198,138,74,442,0.12
2016,PC,WAWD16,PC WAWD16,5/21/2016,2016142,NA,27.1,27,2016115,,23.7,35,12.4,13.9,76.9,11.3,157.1,230.1,41.9,59.5,187,126,75,387,0.12
2016,QB,WAWD16,QB WAWD16,5/21/2016,2016142,NA,26.8,27,2016115,,21.1,33,11.5,12.5,74,11.9,148.8,198,41,57.7,178,122,69,350,0.12
2016,HK,WICT16,HK WICT16,5/19/2016,2016140,NA,25.6,26,2016114,,20.4,32.3,14,11.8,72.8,11.9,140.4,208.3,40.5,55.9,157,97,55,365,0.13
2016,DP,YESR16,DP YESR16,5/12/2016,2016133,NA,27.2,27,2016106,F,23.4,35.5,12,12.6,78.3,12.1,152.5,218.3,42.8,59.8,181,124,79,412,0.12
2016,EO,YESR16,EO YESR16,5/12/2016,2016133,NA,27.4,27,2016106,F,23.5,36.5,12.2,13.9,77.7,13,180.7,238.2,41.2,59.1,183,128,79,420,0.13
2016,FN,YESR16,FN YESR16,5/12/2016,2016133,NA,26.4,26,2016107,M,23.2,36.8,13.2,14.4,79.3,13.6,195.8,253.9,42.5,62.3,175,118,62,468,0.12
2016,GM,YESR16,GM YESR16,5/12/2016,2016133,NA,26.9,27,2016106,F,22.9,35.2,12.6,12.9,78.1,12.3,158.7,224.4,42.9,59,180,124,71,424,0.13
2016,JH,YETH16,JH YETH16,5/22/2016,2016143,NA,26.3,26,2016117,,21.5,33.8,12.1,12.2,73.3,12.3,150.1,205.3,39.5,56.6,171,117,61,305,0.12
2016,EM,YFER16,EM YFER16,5/22/2016,2016143,NA,27.5,28,2016115,,23.8,35,11,12.8,77.5,11.2,143.4,208.3,42.5,59.5,189,131,79,350,0.12
2017,HF,BEAR17,HF BEAR17,5/28/2017,2017148,NA,27.4,27,2017121,,23.5,35.8,14.4,13.1,77.2,12.3,161.1,246.1,41.4,59.7,184,127,80,390,0.12
2017,IE,BEAR17,IE BEAR17,5/28/2017,2017148,NA,27.1,27,2017121,,24.2,35.5,13.2,13.2,78.2,11.3,149.2,234.3,42.7,59.3,182,127,72,348,0.12
2017,AN,DANK17,AN DANK17,5/23/2017,2017143,NA,27.2,27,2017116,,23.2,35.2,11.2,12.9,75.4,12,154.8,212.1,40.2,55.8,180,126,76,351,0.13
2017,BM,DANK17,BM DANK17,5/23/2017,2017143,NA,25.7,26,2017117,F,21.2,31.7,11.7,11.9,71.1,10.5,125,187,39.4,53.6,157,106,50,305,0.13
2017,XR,DANK17,XR DANK17,5/23/2017,2017143,NA,26.2,26,2017117,,22.1,34,11.7,12.6,74,11.9,149.9,206.6,40,54.4,170,110,63,320,0.13
2017,YQ,DANK17,YQ DANK17,5/23/2017,2017143,NA,27.1,27,2017116,M,22.8,34.3,12.4,13.5,77,11.5,155.3,222.1,42.7,57.3,182,128,71,389,0.13
2017,IG,DART17,IG DART17,5/18/2017,2017138,NA,25.4,25,2017113,,23.4,35.6,13.1,13.2,77.3,12.2,161,234.1,41.7,59.3,153,97,50,434,0.13
2017,JF,DART17,JF DART17,5/18/2017,2017138,NA,25.3,25,2017113,,23.6,35.8,12.9,13.1,78.7,12.2,159.8,232.7,42.9,59.5,155,95,47,410,0.12
2017,KE,DART17,KE DART17,5/18/2017,2017138,NA,24.8,25,2017113,,21.7,32.3,12.3,13.3,74.9,10.6,141,206.7,42.6,59.8,135,83,38,365,0.12
2017,LD,DART17,LD DART17,5/18/2017,2017138,NA,25,25,2017113,,20.7,31.5,12.7,12.3,73,10.8,132.8,196.9,41.5,57.7,142,86,43,320,0.12
2017,TU,ECLO17,TU ECLO17,5/26/2017,2017146,NA,25.5,26,2017120,,24.1,38.2,14.1,13.5,81.8,14.1,190.4,263.6,43.6,63.9,164,99,50,464,0.12
2017,UT,ECLO17,UT ECLO17,5/26/2017,2017146,NA,25.7,26,2017120,,21.6,34.9,12.5,12.8,75.1,13.3,170.2,220.7,40.2,59.8,160,106,50,370,0.12
2017,VS,ECLO17,VS ECLO17,5/26/2017,2017146,NA,25.1,25,2017121,,21.9,33.9,13.6,13,76.1,12,156,225.4,42.2,59.3,155,93,40,386,0.12
2017,US,ECRI17,US ECRI17,6/2/2017,2017153,22,25.2,25,2017128,M,20.2,33.3,11.6,11.9,73,13.1,155.9,195.6,39.7,54.3,152,95,45,321,0.13
2017,NA,FAIR17,NA FAIR17,5/24/2017,2017144,NA,27.2,27,2017117,,23.2,34.5,12.7,13.5,78.9,11.3,152.6,226,44.4,62.6,185,124,77,424,0.12
2017,FJ,FOPA17,FJ FOPA17,5/16/2017,2017136,NA,24.9,25,2017111,,21.7,34.1,12.1,12.2,73,12.4,151.3,207.2,38.9,58.7,147,85,42,376,0.12
2017,GI,FOPA17,GI FOPA17,5/16/2017,2017136,NA,24.8,25,2017111,,19.5,31.1,11.7,11.5,70.7,11.6,133.4,180.4,39.6,55.7,135,83,40,335,0.12
2017,JD,FOWA17,JD FOWA17,5/29/2017,2017149,26,25.6,26,2017123,M,24.5,37.3,12.9,12.8,78.1,12.8,163.8,239.7,40.8,62.4,163,104,50,390,0.12
2017,KC,FOWA17,KC FOWA17,5/29/2017,2017149,26,26,26,2017123,,24.3,37.2,11.9,13,79,12.9,167.7,231.6,41.8,60.1,169,107,60,380,0.12
2017,LB,FOWA17,LB FOWA17,5/29/2017,2017149,25,24.9,25,2017124,,24,36.7,12.8,13.6,77.3,12.7,172.7,242.2,40.6,63.7,153,86,39,420,0.12
2017,SU,ICCL17,SU ICCL17,5/30/2017,2017150,NA,26.2,26,2017124,,21.6,32.8,11.7,12.2,73.5,11.2,136.6,196,40.7,55.8,170,109,65,324,0.12
2017,TT,ICCL17,TT ICCL17,5/30/2017,2017150,NA,25.4,25,2017125,F,21.4,33.6,12.6,12,71.3,12.2,146.4,206.6,37.7,56.1,155,98,47,343,0.12
2017,CJ,JSU217,CJ JSU217,6/5/2017,2017156,NA,26.7,27,2017129,,24.6,35.8,12.9,13.4,78.3,11.2,150.1,235.4,42.5,57.2,180,126,64,356,0.12
2017,DI,JSU217,DI JSU217,6/5/2017,2017156,NA,27.2,27,2017129,F,24.2,34.2,11.1,11.6,75.9,10,116,194.1,41.7,56.4,183,130,72,345,0.12
2017,EH,JSU217,EH JSU217,6/5/2017,2017156,NA,25.6,26,2017130,,20.7,31.2,11,10.8,70.8,10.5,113.4,170,39.6,54.1,161,108,45,277,0.12
2017,FG,JSU217,FG JSU217,6/5/2017,2017156,NA,26.1,26,2017130,,21,32.5,11.2,11.3,71.7,11.5,130,182.8,39.2,52.6,164,116,55,253,0.12
2017,PX,LANG17,PX LANG17,5/29/2017,2017149,28,27.6,28,2017121,,24.4,37.7,12.7,12.6,79.5,13.3,167.6,238.5,41.8,58.6,195,137,75,404,0.13
2017,LA,MINO17,LA MINO17,6/14/2017,2017165,NA,25.4,25,2017140,F,21.8,34.4,12.7,12.8,75.2,12.6,161.3,219.3,40.8,59.4,160,101,46,388,0.12
2017,AL,MNDY17,AL MNDY17,6/3/2017,2017154,NA,27.4,27,2017127,,27.1,40.1,12.7,12.5,81.8,13,162.5,252.6,41.7,62,189,133,76,405,0.12
2017,BK,MNDY17,BK MNDY17,6/3/2017,2017154,NA,27.3,27,2017127,,23.5,35.4,11.1,12.6,77.5,11.9,149.9,209.7,42.1,61.6,188,125,80,394,0.12
2017,ZN,MNDY17,ZN MNDY17,6/3/2017,2017154,NA,28.2,28,2017126,,26.5,39.7,13.5,13.8,84.7,13.2,182.2,271,45,62.4,200,141,86,450,0.12
2017,HE,NDYC17,HE NDYC17,6/5/2017,2017156,NA,26.2,26,2017130,,22.6,35.1,11.3,13.5,77.3,12.5,168.8,217.6,42.2,57.6,175,116,56,427,0.13
2017,ID,NDYC17,ID NDYC17,6/5/2017,2017156,NA,26.5,27,2017129,M,22.7,35.5,12.2,13,78,12.8,166.4,223.7,42.5,60.8,182,121,63,400,0.12
2017,JC,NDYC17,JC NDYC17,6/5/2017,2017156,NA,26.1,26,2017130,,,37.2,12.8,12.5,76.8,,,235.3,39.6,57.3,176,115,55,350,0.12
2017,CL,ROTA17,CL ROTA17,5/23/2017,2017143,NA,26.8,27,2017116,,25.2,37.9,13.7,13.8,82.3,12.7,175.3,260.6,44.4,64.3,182,121,71,475,0.12
2017,GH,ROTA17,GH ROTA17,5/23/2017,2017143,NA,26.7,27,2017116,,21.9,34.1,11.6,12.8,77.8,12.2,156.2,208,43.7,61.3,173,115,72,400,0.12
2017,JE,ROTA17,JE ROTA17,5/23/2017,2017143,NA,26.5,27,2017116,,24.3,37.1,12.7,14.1,80.1,12.8,180.5,248.6,43,63.9,176,119,65,446,0.12
2017,MB,ROTA17,MB ROTA17,5/23/2017,2017143,NA,26.2,26,2017117,,23.8,36.4,11.9,13.1,80.2,12.6,165.1,227.5,43.8,61.8,168,112,61,420,0.12
2017,HH,SALE17,HH SALE17,5/17/2017,2017137,NA,25.3,25,2017112,M,21.3,33.3,11.9,12.2,77,12,146.4,200.6,43.7,61.5,154,96,47,410,0.12
2017,AO,SMUR17,AO SMUR17,5/10/2017,2017130,26,25.5,26,2017104,,22.8,31.4,12.6,12.9,73.9,8.6,110.9,200.2,42.5,59.4,160,101,50,385,0.12
2017,CM,SMUR17,CM SMUR17,5/10/2017,2017130,26,26.3,26,2017104,,22.5,34.2,13.1,12.6,76.5,11.7,147.4,219.7,42.3,60.3,174,116,60,390,0.12
2017,SW,SSAP17,SW SSAP17,5/20/2017,2017140,NA,25.5,26,2017114,,21.7,32.7,11.5,12.6,70.8,11,138.6,197,38.1,55.5,156,99,52,334,0.13
2017,TV,SSAP17,TV SSAP17,5/20/2017,2017140,NA,25,25,2017115,,20.8,33.2,12.6,11.7,74.2,12.4,145.1,201.7,41,56,150,91,40,330,0.12
2017,Dead in nest,SWAH17,Dead in nest SWAH17,5/23/2017,2017143,NA,26.3,26,2017117,,22.2,35.2,11.9,13,75.9,13,169,219.1,40.7,60.3,166,117,60,427,0.12
2017,XQ,WAWD17,XQ WAWD17,5/27/2017,2017147,NA,24.9,25,2017122,,21,31.8,12.1,12.3,73,10.8,132.8,194,41.2,56.3,144,85,41,336,0.12
2017,ZO,WAWD17,ZO WAWD17,5/27/2017,2017147,NA,24.6,25,2017122,,20.2,31.6,12,12.7,69.4,11.4,144.8,195.1,37.8,53.5,130,77,35,314,0.13
2017,PZ,WCRI17,PZ WCRI17,5/19/2017,2017139,NA,26.4,26,2017113,,23.8,35.8,14.2,12.4,77.8,12,148.8,238.1,42,62.8,173,116,63,418,0.12
2017,QY,WCRI17,QY WCRI17,5/19/2017,2017139,NA,28.1,28,2017111,,23.2,34.1,12.9,12.7,77.1,10.9,138.4,218.2,43,61.1,192,139,86,394,0.12
2017,RX,WCRI17,RX WCRI17,5/19/2017,2017139,NA,27.7,28,2017111,,23.7,36.9,11.5,13.7,78.1,13.2,180.8,232.5,41.2,61.8,193,132,84,418,0.12
2017,OZ,YETH17,OZ YETH17,5/24/2017,2017144,NA,27,27,2017117,,23.3,34.2,12.2,12.7,77,10.9,138.4,212.9,42.8,58.1,180,121,76,350,0.12
2017,PY,YETH17,PY YETH17,5/24/2017,2017144,NA,28.1,28,2017116,,25.5,37.5,13.3,14.2,82.7,12,170.4,257.8,45.2,59,197,137,88,418,0.13
2017,QX,YETH17,QX YETH17,5/24/2017,2017144,NA,26.7,27,2017117,,23.6,35.1,12.7,13.2,77.9,11.5,151.8,227.3,42.8,56.6,178,124,66,346,0.12
2017,CK,YFER17,CK YFER17,5/28/2017,2017148,NA,27.2,27,2017121,,22.7,34.4,12.4,13.2,75.7,11.7,154.4,220.2,41.3,56.6,189,131,73,343,0.12
2017,DJ,YFER17,DJ YFER17,5/28/2017,2017148,NA,28,28,2017120,,22.8,35.3,13,13.2,78.9,12.5,165,231.2,43.6,59.8,195,136,87,408,0.12
2017,EI,YFER17,EI YFER17,5/28/2017,2017148,NA,27.2,27,2017121,,23.6,35.1,13.2,13.9,79.5,11.5,159.9,237.8,44.4,61.5,186,130,73,395,0.12
2017,FH,YFER17,FH YFER17,5/28/2017,2017148,NA,25.3,25,2017123,,20.9,31.7,13.3,13.4,74.5,10.8,144.7,211.6,42.8,56.7,157,96,45,285,0.12
2018,RS,BEAR18,RS BEAR18,5/25/2018,2018145,25,26.1,26,2018119,,24.4,36.3,11.2,13,74.9,11.9,154.7,219.6,38.6,59.4,165,108,63,414,0.13
2018,SR,BEAR18,SR BEAR18,5/25/2018,2018145,25,26,26,2018119,,24.1,34.9,10.5,12.1,77.5,10.8,130.7,197.2,42.6,57.3,160,108,60,360,0.12
2018,TQ,BEAR18,TQ BEAR18,5/25/2018,2018145,25,25.7,26,2018119,,23.2,35.2,11.4,13,77.4,12,156,214.7,42.2,58.2,159,103,55,364,0.12
2018,UP,BEAR18,UP BEAR18,5/25/2018,2018145,25,26.1,26,2018119,,23.4,34,11.1,13.1,76.2,10.6,138.9,205.7,42.2,57.7,161,106,63,369,0.12
2018,FD,BYW218,FD BYW218,6/17/2018,2018168,23,25.2,25,2018143,,21.8,33.1,12.2,12.7,70.3,11.3,143.5,206,37.2,55.6,139,88,49,305,0.12
2018,OV,COGO18,OV COGO18,5/23/2018,2018143,27,26.2,26,2018117,M,24,35,12.3,13.4,78.9,11,147.4,224.9,43.9,60.6,170,116,57,420,0.12
2018,PU,COGO18,PU COGO18,5/23/2018,2018143,27,26.4,26,2018117,M,25.7,37.5,14,14.1,80.8,11.8,166.4,263.4,43.3,60.2,179,119,62,405,0.12
2018,QT,COGO18,QT COGO18,5/23/2018,2018143,27,26.5,27,2018116,M,22.8,33.5,12.3,13.3,78.6,10.7,142.3,214.4,45.1,60.2,177,119,65,410,0.12
2018,CG,DAN218,CG DAN218,6/12/2018,2018163,25,25.6,26,2018137,,22.3,33.2,10.9,12.5,75,10.9,136.3,194.2,41.8,56.6,155,99,55,310,0.12
2018,DF,DAN218,DF DAN218,6/12/2018,2018163,24,25.1,25,2018138,,23,34.8,11.5,12.4,70.1,11.8,146.3,207.9,35.3,57.6,157,92,43,312,0.12
2018,OW,ECRI18,OW ECRI18,5/15/2018,2018135,25,25.4,25,2018110,,22.2,36,12.9,12.8,78.1,13.8,176.6,231.3,42.1,60.2,161,100,45,390,0.12
2018,PV,ECRI18,PV ECRI18,5/15/2018,2018135,25,25.7,26,2018109,,22.8,34.5,11.7,13.3,74.3,11.7,155.6,215.6,39.8,58.1,162,103,54,392,0.13
2018,XM,HORC18,XM HORC18,6/3/2018,2018154,27,26.8,27,2018127,,22.9,35.6,11.5,12.9,76.4,12.7,163.8,217.2,40.8,59.6,180,118,73,418,0.13
2018,YL,HORC18,YL HORC18,6/3/2018,2018154,25,25.7,26,2018128,,20.5,32.1,10.6,12.2,71.3,11.6,141.5,183,39.2,53.2,159,103,55,320,0.13
2018,BJ,LANG18,BJ LANG18,5/13/2018,2018133,25,25.8,26,2018107,,22.4,34.4,14,13.8,76.4,12,165.6,239.1,42,62.4,171,102,57,445,0.12
2018,CI,LANG18,CI LANG18,5/13/2018,2018133,24,25.1,25,2018108,,21.9,32.7,13.3,12.6,74.5,10.8,136.1,211.7,41.8,62.4,154,90,44,378,0.12
2018,EG,LANG18,EG LANG18,5/13/2018,2018133,24,25.2,25,2018108,,20.9,31.7,12.6,12.3,72.8,10.8,132.8,197.3,41.1,57.1,148,94,46,360,0.12
2018,DOA1,LISP18,DOA1 LISP18,5/27/2018,2018147,25,25.3,25,2018122,,24.7,36.2,12.8,14.4,72.2,11.5,165.6,246.2,36,58.4,156,97,43,417,0.13
2018,DOA2,LISP18,DOA2 LISP18,5/27/2018,2018147,26,26.1,26,2018121,,22.7,34.3,13.2,13.6,76.7,11.6,157.8,229.8,42.4,58.6,170,111,60,388,0.12
2018,DOA3,LISP18,DOA3 LISP18,5/27/2018,2018147,27,26.8,27,2018120,,23.4,37.8,13.3,14.2,81.5,14.4,204.5,259.9,43.7,60.9,180,123,68,426,0.12
2018,WN,LISP18,WN LISP18,5/27/2018,2018147,27,26.7,27,2018120,F,23.7,35.5,11.6,13,78.2,11.8,153.4,218.3,42.7,58.4,179,124,64,370,0.12
2018,VO,MINO18,VO MINO18,5/27/2018,2018147,27,26.7,27,2018120,M,24.2,36.6,11.6,13,80.6,12.4,161.2,225.1,44,75,175,115,72,440,0.1
2018,YM,NBUR18,YM NBUR18,5/17/2018,2018137,25,25.9,26,2018111,,22.1,34.2,12,13.8,75.1,12.1,167,220.6,40.9,60,161,103,60,385,0.12
2018,ZL,NBUR18,ZL NBUR18,5/17/2018,2018137,24,25.4,25,2018112,F,21.8,33.4,12.3,12.6,75.3,11.6,146.2,207.9,41.9,56.9,150,93,53,357,0.12
2018,RT,NEPO18,RT NEPO18,5/16/2018,2018136,22,25.3,25,2018111,,22,33.1,12.4,13.2,74.3,11.1,146.5,211.8,41.2,58.3,149,92,50,382,0.12
2018,JA,NMUR18,JA NMUR18,5/20/2018,2018140,25,25.5,26,2018114,F,22.4,35,11.3,11.3,71.8,12.6,142.4,197.8,36.8,59.9,161,101,50,370,0.12
2018,KZ,NMUR18,KZ NMUR18,5/20/2018,2018140,25,25.6,26,2018114,,22.4,34.5,12.9,12.5,74.8,12.1,151.3,219.1,40.3,59.5,157,104,50,370,0.12
2018,LY,NMUR18,LY NMUR18,5/20/2018,2018140,25,26,26,2018114,,22.2,33.5,11.3,11.4,74.5,11.3,128.8,190.1,41,58.1,162,110,57,354,0.12
2018,MX,NMUR18,MX NMUR18,5/20/2018,2018140,24,25,25,2018115,,20.5,32.1,11.4,12,76.2,11.6,139.2,187.8,44.1,61.3,157,89,40,350,0.11
2018,NW,NMUR18,NW NMUR18,5/20/2018,2018140,24,24.8,25,2018115,M,21.8,34.5,11.8,12.1,74.4,12.7,153.7,206.1,39.9,55.3,146,83,39,365,0.13
2018,JB,SALE18,JB SALE18,5/13/2018,2018133,25,25.7,26,2018107,,21.5,33.5,13.9,11.9,74.2,12,142.8,216.1,40.7,61.1,159,100,56,395,0.12
2018,KA,SALE18,KA SALE18,5/13/2018,2018133,24,25.3,25,2018108,,21.1,31.1,12,12.3,72.3,10,123,188.9,41.2,56.1,149,94,49,365,0.13
2018,LZ,SALE18,LZ SALE18,5/13/2018,2018133,25,25.6,26,2018107,M,22.8,35,12.8,12.8,76.9,12.2,156.2,224,41.9,59.2,157,100,52,420,0.13
2018,MY,SALE18,MY SALE18,5/13/2018,2018133,25,25.5,26,2018107,F,21.1,33,11.8,12.5,72.2,11.9,148.8,200.5,39.2,57,150,99,51,340,0.12
2018,XN,STEX18,XN STEX18,5/16/2018,2018136,28,27.1,27,2018109,,23.8,35.5,12.1,13.6,78.6,11.7,159.1,228.1,43.1,57,177,121,77,405,0.13
2018,BI,WCRI18,BI WCRI18,5/19/2018,2018139,25,26.1,26,2018113,,22.4,34.2,12,12.2,74.8,11.8,144,206.9,40.6,57.9,162,109,60,350,0.12
2018,CH,WCRI18,CH WCRI18,5/19/2018,2018139,25,25.7,26,2018113,,23,35.9,13.5,13.4,76.9,12.9,172.9,241.4,41,61.2,164,105,50,360,0.12
2018,DG,WCRI18,DG WCRI18,5/19/2018,2018139,25,26.2,26,2018113,,22.7,36.3,12.5,12.9,76.8,13.6,175.4,230.5,40.5,59.8,172,112,60,410,0.12
2018,EF,WCRI18,EF WCRI18,5/19/2018,2018139,25,25.9,26,2018113,,22,34,12.9,13.1,74.9,12,157.2,221,40.9,60,169,108,55,380,0.12
2019,LW,SALE19,LW SALE19,5/15/2019,2019135,26,26.8,27,2019108,F,21.43,33.5,11.2,11.4,75.2,12.1,137.6,189.28,41.7,58.3,,,,395,
2019,MV,SALE19,MV SALE19,5/15/2019,2019135,26,26.4,26,2019109,M,21.65,36.2,12,11.27,77.6,14.6,163.98,210.59,41.4,59.82,,,,431,
2019,NU,ROTA19,NU ROTA19,5/15/2019,2019135,26,26.4,26,2019109,F,21.04,36.1,11.03,11.45,77.85,15.1,172.44,202.88,41.75,59.26,,,,370,
2019,OT,ROTA19,OT ROTA19,5/15/2019,2019135,24,25.7,26,2019109,M,22.16,35.6,12.71,12.02,78.3,13.4,161.55,220.1,42.7,57.9,,,,375,
2019,PS,ROTA19,PS ROTA19,5/15/2019,2019135,25,26,26,2019109,F,22.9,34.6,12.3,11.7,76.5,11.7,136.89,207.6,41.9,54.5,,,,340,
2019,QR,ROTA19,QR ROTA19,5/15/2019,2019135,26,26,26,2019109,F,21.7,33.5,11.6,11.4,75.5,11.8,134.52,192.63,42,55.6,,,,330,
2019,RQ,ROTA19,RQ ROTA19,5/15/2019,2019135,26,26.5,27,2019108,M,23.2,34.9,12.5,11.8,77.5,11.7,138.06,212.02,42.6,58.6,,,,362,
2019,SP,THOR19,SP THOR19,5/18/2019,2019138,25,25.3,25,2019113,F,20.8,32.9,12,12,73.4,12.1,145.2,197.4,40.5,57.4,,,,362,
2019,TO,THOR19,TO THOR19,5/18/2019,2019138,25,25.8,26,2019112,F,19.7,33.6,11.7,12.7,73.9,13.9,176.53,204.96,40.3,55.4,,,,375,
2019,UN,PALM19,UN PALM19,5/19/2019,2019139,25,25.8,26,2019113,M,21.9,34.9,12.4,12.5,76.6,13,162.5,217.25,41.7,58.7,,,,410,
2019,VM,PALM19,VM PALM19,5/19/2019,2019139,25,25.8,26,2019113,F,21.1,31.6,12.7,11.7,73.2,10.5,122.85,192.76,41.6,55.8,,,,347,
2019,WL,PALM19,WL PALM19,5/19/2019,2019139,25,25.5,25,2019114,M,21.1,33.4,12.6,12.6,75.3,12.3,154.98,210.42,41.9,58.5,,,,395,
2019,XK,ICCL19,XK ICCL19,5/21/2019,2019141,27,27.7,28,2019113,F,24,34.5,11.9,13.7,79.1,10.5,143.85,220.8,44.6,60,,,,383,
2019,YJ,ICCL19,YJ ICCL19,5/21/2019,2019141,26,26.7,27,2019114,M,23,35.1,12.7,12.3,76.1,12.1,148.83,219.38,41,59.1,,,,403,
2019,ZI,STE219,ZI STE219,6/4/2019,2019155,26,26.6,27,2019128,,22.9,34.3,12.5,12.8,78.4,11.4,145.92,216.95,44.1,59,,,,413,
2019,CE,STE219,CE STE219,6/4/2019,2019155,25,25.7,26,2019129,M,23.8,34.8,11.3,12.5,77.4,11,137.5,207.06,42.6,59.7,,,,438,
2019,DD,STE219,DD STE219,6/4/2019,2019155,24,24.7,25,2019130,M,22.1,34.6,13.7,13.1,74.2,12.5,163.75,231.82,39.6,54.9,,,,350,
