"HatchDateJulYear","ID","FieldAge","CalcAge","AllSex","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","NestName","Year","Head","WingChord","Primary7","TailLength"
1998118,"B4 ROGO98",28,29,"F",24.4,12.5,13.6,36.3,11.9,161.84,236.8575,44,57.1,425,"ROGO98",1998,80.3,204,150,95
1998118,"C5 ROWA98",28,26.8,"",24,12.4,12.8,37,13,166.4,233.1,41.3,59.6,355,"ROWA98",1998,78.3,176,119,72
1998118,"D6 ROWA98",28,26.7,"",24.5,13.3,14.3,38.9,14.4,205.92,268.41,40.1,59.7,425,"ROWA98",1998,79,177,121,68
1998118,"E7 ROWA98",28,26.8,"",23.2,12.2,13,36.3,13.1,170.3,228.69,40.3,60.7,400,"ROWA98",1998,76.6,181,122,70
1998118,"F8 ROWA98",28,25.4,"",21.1,12.6,12.8,33.5,12.4,158.72,212.725,39.9,58.2,360,"ROWA98",1998,73.4,156,99,47
1998118,"G9 DOGS98",28,26.5,"",24.5,14.2,13.8,36.2,11.7,161.46,253.4,44.2,61.2,440,"DOGS98",1998,80.4,174,116,68
1998118,"H0 DOGS98",28,26.4,"",22.8,13.6,13.5,35,12.2,164.7,237.125,41.8,61.3,450,"DOGS98",1998,76.8,174,117,63
1998118,"I1 DOGS98",28,27,"",24.9,12.7,13.6,37.9,13,176.8,249.1925,44.9,62.2,450,"DOGS98",1998,82.8,190,122,74
1998118,"J2 DOGS98",28,26.9,"",22.5,13.5,13.1,33,10.5,137.55,219.45,44.2,62,425,"DOGS98",1998,77.2,178,123,70
1998118,"K3 DOGS98",28,25.4,"",21.4,13.4,13,32.4,11,143,213.84,40.8,57.8,395,"DOGS98",1998,73.2,157,100,45
1998120,"O7 CUPL98",27,25.9,"",20.6,12.4,12.1,32.2,11.6,140.36,197.225,41.6,59,380,"CUPL98",1998,73.8,168,111,54
1998120,"P8 CUPL98",27,24.9,"",20.4,12.2,11.5,31.2,10.8,124.2,184.86,42.1,60.7,350,"CUPL98",1998,73.3,145,90,34
1998120,"Q9 CUPL98",27,26.9,"",22.8,11.8,12.1,34.3,11.5,139.15,204.9425,43.1,59.7,380,"CUPL98",1998,77.4,185,128,67
1998120,"R0 CUPL98",27,26.5,"M",22.1,12.3,13.1,34.5,12.4,162.44,219.075,42.7,59.9,385,"CUPL98",1998,77.2,181,118,65
1998120,"U3 CCLI98",28,25.3,"F",21.3,12.5,11.9,32.6,11.3,134.47,198.86,38.6,57.1,320,"CCLI98",1998,71.2,149,99,44
1998120,"V4 CCLI98",28,25.2,"M",22.4,13.8,12.8,33.7,11.3,144.64,224.105,42.9,58.4,325,"CCLI98",1998,76.6,152,96,42
1998120,"W4 SECE98",25,25,"",21.8,12.2,12.8,33.1,11.3,144.64,206.875,42.4,59.8,300,"SECE98",1998,75.5,167,110,54
1998120,"X5 SECE98",25,25,"",23.4,11.7,12.1,35,11.6,140.36,208.25,41,56.9,305,"SECE98",1998,76,179,113,53
1998121,"Y6 SECE98",24,24,"",21.5,12.9,11.4,32.4,10.9,124.26,196.83,40.7,54.9,255,"SECE98",1998,73.1,148,97,40
1998121,"Z7 SECE98",24,24,"",18.4,11.9,10.6,29.6,11.2,118.72,166.5,36.9,48.6,180,"SECE98",1998,66.5,111,63,22
1999109,"A4 MNDY99",28,26.7,"M",23.8,14.3,13,35.3,11.5,149.5,240.9225,44.4,60.8,397,"MNDY99",1999,79.7,177,120,69
1999109,"B5 MNDY99",28,26.9,"F",19.3,11.1,11.4,33.3,14,159.6,187.3125,42.4,58.6,350,"MNDY99",1999,75.7,177,118,75
1999109,"C6 MNDY99",28,26.7,"M",24.1,13.1,13.1,39,14.9,195.19,255.45,41.4,60.4,380,"MNDY99",1999,80.4,163,116,73
1999109,"D7 MNDY99",28,27.1,"M",23.5,13.2,12.5,35.5,12,150,228.0875,43.5,61.2,400,"MNDY99",1999,79,174,122,78
1999109,"E8 KNOL99",29,26.4,"",23.3,14.3,12.8,37.2,13.9,177.92,252.03,43.9,62.7,420,"KNOL99",1999,81.1,172,118,63
1999109,"F9 KNOL99",29,26.9,"M",25.8,14.2,13.3,39.5,13.7,182.21,271.5625,44.9,64,460,"KNOL99",1999,84.4,183,126,68
1999109,"G0 KNOL99",29,25.4,"F",21,13.2,12.6,33.5,12.5,157.5,216.075,39.9,57.1,335,"KNOL99",1999,73.4,152,97,50
1999109,"H1 KNOL99",29,26.5,"F",24,13.7,13.6,36.8,12.8,174.08,251.16,41.6,59.1,415,"KNOL99",1999,78.4,169,117,65
1999109,"I2 KNOL99",29,26.4,"F",22.8,13.3,12,35.9,13.1,157.2,227.0675,41.1,59,380,"KNOL99",1999,77,177,117,63
1999109,"X6 ROBT99",28,26.4,"",23,13.3,12.9,35.6,12.6,162.54,233.18,41.8,58.7,370,"ROBT99",1999,77.4,176,122,59
1999109,"Y7 ROBT99",28,26.2,"",22.3,13.7,13,35.7,13.4,174.2,238.2975,41.1,57.4,345,"ROBT99",1999,76.8,167,113,60
1999109,"Z8 ROBT99",28,25.5,"",20.7,13,12.1,32.5,11.8,142.78,203.9375,41.6,54.5,330,"ROBT99",1999,74.1,160,102,48
1999110,"M6 HAPA99",28,26.3,"M",23.6,12.6,12.8,36.3,12.7,162.56,230.505,42.5,62.4,375,"HAPA99",1999,78.8,172,117,60
1999110,"N7 HAPA99",28,26.4,"F",22.8,13.7,12.7,35.3,12.5,158.75,232.98,40.4,59.3,345,"HAPA99",1999,75.7,178,120,60
1999110,"O8 HAPA99",28,25.8,"M",21.8,13.4,12.6,33.8,12,151.2,219.7,41.3,59.8,350,"HAPA99",1999,75.1,149,106,53
1999111,"J3 STAD99",27,27,"",21,12.1,12.7,33.6,12.6,160.02,208.32,39.1,57.4,315,"STAD99",1999,72.7,168,118,53
1999111,"K4 STAD99",27,27,"",19.3,12.4,12.1,33.2,13.9,168.19,203.35,37.8,52.3,245,"STAD99",1999,71,137,86,25
1999111,"S2 HAWA99",28,26.4,"M",23.9,13.5,14.4,36.6,12.7,182.88,255.285,43.7,63.3,421,"HAWA99",1999,80.3,174,118,62
1999111,"T3 HAWA99",28,26.1,"M",23.9,14.4,13.9,38.6,14.7,204.33,273.095,42.6,63.7,500,"HAWA99",1999,81.2,170,111,58
1999111,"U4 HAWA99",28,26.5,"M",22.9,12.3,13.4,35.6,12.7,170.18,228.73,41.5,60.9,407,"HAWA99",1999,77.1,174,118,64
1999111,"V5 HAWA99",28,26.5,"F",21.9,12.6,12.8,34.2,12.3,157.44,217.17,41.1,59.3,390,"HAWA99",1999,75.3,175,119,65
1999111,"W6 MMUR99",28,26.2,"M",22.7,12.6,13,35.8,13.1,170.3,229.12,42.5,60.1,385,"MMUR99",1999,78.3,179,114,60
1999111,"X7 MMUR99",28,25.5,"F",21.2,12.3,13,34,12.8,166.4,215.05,39.1,53.1,295,"MMUR99",1999,73.1,160,103,46
1999111,"Y8 MMUR99",28,25,"M",20.6,12.2,12.1,33.5,12.9,156.09,203.5125,39.2,53.4,245,"MMUR99",1999,72.7,152,90,40
1999111,"Z9 MMUR99",28,24.7,"M",20,12.6,12.3,32.3,12.3,151.29,201.0675,38,52.6,270,"MMUR99",1999,70.3,135,83,30
1999112,"A5 CCPL99",28,26.9,"F",24.4,12.8,14,37.3,12.9,180.6,249.91,40.3,58.9,395,"CCPL99",1999,77.6,177,120,73
1999112,"B6 CCPL99",28,27,"F",23.2,11.9,12.6,36.7,13.5,170.1,224.7875,42.2,61.6,410,"CCPL99",1999,78.9,177,119,76
1999112,"C7 CCPL99",28,26.4,"F",23.6,12.5,12.3,36.9,13.3,163.59,228.78,40.3,59.5,375,"CCPL99",1999,77.2,167,112,67
1999112,"H2 MART99",28,28,"F",21.8,13.6,13,34.1,12.3,159.9,226.765,41.6,58.9,357,"MART99",1999,75.7,185,130,77
1999112,"I3 MART99",28,28,"M",25.7,14,13.8,38.8,13.1,180.78,269.66,43,62.7,405,"MART99",1999,81.8,194,134,81
1999112,"K5 MART99",28,28,"F",22,13,12.9,35.9,13.9,179.31,232.4525,41.4,59.7,362,"MART99",1999,77.3,187,126,80
1999112,"L5 STAD99",26,26,"",19.6,12.3,12.1,32.3,12.7,153.67,197.03,37.5,53.1,205,"STAD99",1999,69.8,137,86,31
1999112,"P0 ELWO99",26,26.1,"M",22.1,12.3,14,33.8,11.7,163.8,222.235,42.3,54.4,405,"ELWO99",1999,76.1,161,113,58
1999112,"P9 BISA99",26,26.1,"M",23.3,13.4,14,36.6,13.3,186.2,250.71,41.5,62.1,420,"BISA99",1999,78.1,163,110,59
1999112,"Q0 BISA99",26,25.4,"M",22.3,13.9,13.5,34.4,12.1,163.35,235.64,41.9,63.7,420,"BISA99",1999,76.3,156,101,46
1999112,"Q1 ELWO99",26,25.1,"M",20.9,12.4,12.8,33.7,12.8,163.84,212.31,39.4,53.2,335,"ELWO99",1999,73.1,137,95,40
1999112,"R1 HAWA99",27,25.6,"F",21.4,13.5,13.2,34.2,12.8,168.96,228.285,40.3,59.6,393,"HAWA99",1999,74.5,157,100,52
1999113,"J4 MART99",27,27,"M",22.7,13.5,13.2,35.1,12.4,163.68,234.2925,43.2,61.9,418,"MART99",1999,78.3,174,124,61
1999113,"L6 EHCR99",28,28,"F",23.8,13.2,12.9,37.5,13.7,176.73,244.6875,41.7,60.6,427,"EHCR99",1999,79.2,198,139,82
1999113,"M7 EHCR99",28,28,"M",25.7,14.2,13.9,39.4,13.7,190.43,276.785,44,62.3,432,"EHCR99",1999,83.4,201,137,82
1999113,"N8 EHCR99",28,28,"F",24.4,13.5,13.2,36.6,12.2,161.04,244.305,40.9,59.4,400,"EHCR99",1999,77.5,194,136,86
1999114,"D8 HART99",26,26,"F",25.4,12.1,13.8,39.7,14.3,197.34,257.0575,40.6,58.2,395,"HART99",1999,80.3,189,128,80
1999114,"E9 HART99",26,26,"F",25.5,12.4,13.3,36.7,11.2,148.96,235.7975,42.3,58.8,375,"HART99",1999,79,181,123,74
1999114,"F0 HART99",26,26,"F",26,12.5,14.1,40.3,14.3,201.63,267.995,41.7,62.3,425,"HART99",1999,82,187,129,70
1999114,"G1 HART99",26,26,"F",23.5,13,12.9,36.1,12.6,162.54,233.7475,42.5,59.5,383,"HART99",1999,78.6,182,125,68
1999114,"O9 EHCR99",27,27,"M",25.4,14.3,14.1,39.7,14.3,201.63,281.87,43.8,63.6,465,"EHCR99",1999,83.5,190,131,75
1999116,"R2 SWEG99",28,27.5,"",23.6,12.7,13.3,37.1,13.5,179.55,241.15,42.1,59.5,415,"SWEG99",1999,79.2,191,128,82
1999117,"S3 SWEG99",27,26.3,"M",23.3,11.1,12.3,36,12.7,156.21,210.6,40,58.1,360,"SWEG99",1999,76,171,114,62
1999117,"T4 EPLN99",27,27,"F",23.1,12.2,12,35.5,12.4,148.8,214.775,42,59.1,402,"EPLN99",1999,77.5,185,125,70
1999117,"U5 EPLN99",27,27,"",21.6,12.8,13.5,33.4,11.8,159.3,219.605,40.8,57.7,402,"EPLN99",1999,74.2,179,124,70
1999117,"V6 EPLN99",27,27,"F",22.2,12.3,13.1,32.8,10.6,138.86,208.28,42.4,58.2,350,"EPLN99",1999,75.2,169,115,55
1999117,"W7 HABL99",27,26.9,"F",22.8,12.7,12.8,37,14.2,181.76,235.875,41.1,61.6,453,"HABL99",1999,78.1,181,122,72
1999118,"A6 WWLG99",27,27,"",24.7,13,13.6,36.7,12,163.2,244.055,42.9,62.2,422,"WWLG99",1999,79.6,186,130,75
1999118,"B7 WWLG99",27,27,"",25,12.9,14,37.9,12.9,180.6,254.8775,43.7,62.2,472,"WWLG99",1999,81.6,187,128,68
1999118,"Z0 WWLG99",27,27,"",25.3,14.3,14.7,37.6,12.3,180.81,272.6,45,63.6,470,"WWLG99",1999,82.6,194,134,77
1999119,"C8 HOMT99",27,27,"F",22,12.8,12.6,32.9,10.9,137.34,208.915,40.2,55.3,298,"HOMT99",1999,73.1,156,101,38
1999119,"D9 HOMT99",27,27,"F",24.6,12.3,12.6,36.6,12,151.2,227.835,41.6,58.3,360,"HOMT99",1999,78.2,175,119,63
1999121,"H3 CCLI99",NA,27.2,"F",25,12.6,13.1,36.2,11.2,146.72,232.585,41.8,58.3,343,NA,NA,NA,NA,NA,NA
1999121,"I4 CCLI99",NA,28,"M",26.3,13.5,13.7,39.5,13.2,180.84,268.6,43.1,63.4,420,NA,NA,NA,NA,NA,NA
1999121,"J5 CCLI99",NA,28.2,"M",26.6,13.9,13.7,38,11.4,156.18,262.2,43.5,60.6,382,NA,NA,NA,NA,NA,NA
1999121,"K6 CCLI99",NA,25.5,"M",23.7,14,13.4,36,12.3,164.82,246.6,42.2,57.8,320,NA,NA,NA,NA,NA,NA
1999125,"L7 EDB299",26,26,"",24.5,14,14.3,36.4,11.9,170.17,257.53,43.1,62.4,430,"EDB299",1999,79.5,158,99,39
1999125,"M8 EDB299",26,26,"F",23.7,14.5,13.2,36.7,13,171.6,254.1475,42.5,60.9,410,"EDB299",1999,79.2,170,117,69
1999125,"N9 EDB299",26,26,"M",23.1,14.9,14.1,36.1,13,183.3,261.725,42.1,62.8,410,"EDB299",1999,78.2,172,111,57
1999127,"2 WDBL99",24,24,"",23.4,14.6,13,37.4,14,182,258.06,40.7,64.9,375,"WDBL99",1999,78.1,158,100,49
1999127,"O0 WDBL99",24,24,"",20.5,13.2,13.2,32.2,11.7,154.44,212.52,37.8,57.7,308,"WDBL99",1999,70,135,81,30
1999128,"Q2 ROG299",24,24.7,"",22.1,12.8,13.5,33.6,11.5,155.25,220.92,38.1,57.3,375,"ROG299",1999,71.7,137,83,34
1999128,"R3 ROG299",24,24.4,"",20.6,12.6,11.9,32.7,12.1,143.99,200.2875,38.5,55.6,300,"ROG299",1999,71.2,121,74,29
1999128,"S4 MANN99",25,25.2,"M",20.8,12.5,13.3,33.1,12.3,163.59,213.495,40.3,55.6,310,"MANN99",1999,73.4,148,95,41
1999128,"T5 MANN99",25,25.2,"F",19.9,11.8,11.4,29.7,9.8,111.72,172.26,39.5,51.4,260,"MANN99",1999,69.2,149,98,38
1999131,"U6 BLAC99",27,26.8,"M",23.2,12.1,13.4,38.3,15.1,202.34,244.1625,40.2,59,342,"BLAC99",1999,78.5,177,124,68
1999131,"V7 BLAC99",27,26.2,"M",22.6,11.6,12.3,35.7,13.1,161.13,213.3075,40.5,60.5,322,"BLAC99",1999,76.2,165,112,60
1999131,"W8 BLAC99",27,25.9,"F",22.4,12.2,12.3,34.1,11.7,143.91,208.8625,41.4,59.1,290,"BLAC99",1999,75.5,161,108,57
1999137,"X9 JOHN99",25,24.9,"M",19.4,13.4,12.1,31.2,11.8,142.78,198.9,39.7,54.3,238,"JOHN99",1999,70.9,139,88,36
2000102,"K7 HAPA00",28,26.3,"",24.7,14.4,14.1,37.2,12.5,176.25,265.05,42.5,64.3,440,"HAPA00",2000,79.7,165,114,63
2000102,"L8 HAPA00",28,25.4,"",24.8,12.6,13.6,37.4,12.6,171.36,244.97,43.8,62.9,430,"HAPA00",2000,81.2,158,100,46
2000106,"M9 DBAR00",24,25.6,"",22.3,14.9,13.5,36.3,14,189,257.73,42,61.4,430,"DBAR00",2000,78.3,157,102,51
2000106,"N0 DBAR00",24,25.7,"",21.6,12.2,13,33.4,11.8,153.4,210.42,42.5,58.4,362,"DBAR00",2000,75.9,154,101,55
2000106,"O1 DBAR00",24,25.1,"",22.7,14.9,13.7,34.9,12.2,167.14,249.535,41,60.2,412,"DBAR00",2000,75.9,149,90,42
2000106,"P2 DBAR00",24,24.4,"M",21.9,15.1,14,33,11.1,155.4,240.075,40.5,61,380,"DBAR00",2000,73.5,132,70,32
2000106,"Q3 DBAR00",24,24.1,"",20.3,13.8,13.3,32.5,12.2,162.26,220.1875,39.2,55.5,345,"DBAR00",2000,71.7,115,60,23
2000111,"A8 YETH00",27,26.1,"",21.8,12.7,13.5,35.9,14.1,190.35,235.145,39.9,62.3,381,"YETH00",2000,75.8,176,108,62
2000111,"B9 YETH00",27,25.9,"",21.1,11.7,11.8,33.9,12.8,151.04,199.1625,40.8,59.8,355,"YETH00",2000,74.7,171,110,53
2000111,"Y1 YETH00",27,26.8,"",22,12.3,11.9,34.3,12.3,146.37,207.515,41.4,59.8,352,"YETH00",2000,75.7,182,120,70
2000111,"Z2 YETH00",27,26.8,"",20.9,11.5,12.2,32.7,11.8,143.96,193.7475,42.6,61.1,352,"YETH00",2000,75.3,177,120,72
2000112,"1-azure WFER00",24,25,"",21.8,12.2,13.9,33.8,12,166.8,220.545,40.5,55.4,345,"WFER00",2000,74.3,145,87,45
2000112,"R4 NMUR00",25,25.2,"",20.2,11.8,12,32.2,12,144,191.59,38.7,55.9,290,"NMUR00",2000,70.9,147,93,47
2000112,"S5 NMUR00",25,24.8,"",18.2,11.6,12.1,28.3,10.1,122.21,167.6775,38.6,53.4,263,"NMUR00",2000,66.9,136,86,37
2000112,"T6 YFER00",24,24,"",20.3,13.8,13.1,33.2,12.9,168.99,223.27,37.5,58.7,350,"YFER00",2000,70.7,116,52,26
2000112,"U7 YFER00",24,24.4,"",22.4,14,13.9,35,12.6,175.14,244.125,41.1,57.4,425,"YFER00",2000,76.1,127,74,24
2000112,"V8 YFER00",24,24.4,"",22.6,14.2,12.9,34,11.4,147.06,230.35,39.8,59.2,385,"YFER00",2000,73.8,122,70,33
2000112,"W9 YFER00",24,25,"",23.3,12.9,12.8,36.2,12.9,165.12,232.585,40,61.9,443,"YFER00",2000,76.2,148,86,45
2000113,"C0 ECRI00",25,25.6,"",21.2,13,12.9,33.6,12.4,159.96,217.56,40.4,58.1,365,"ECRI00",2000,74,160,102,53
2000113,"D1 ECRI00",25,24.9,"",19.9,11.8,12.5,33.2,13.3,166.25,201.69,37.9,56.6,300,"ECRI00",2000,71.1,138,86,40
2000113,"E2 ECRI00",25,24.5,"",19.8,12.7,12.6,30.4,10.6,133.56,192.28,39.6,56.2,290,"ECRI00",2000,70,130,78,28
2000116,"F3 EKAY00",27,25.5,"",21.3,13.1,12.7,32.3,11,139.7,208.335,43.4,58.9,345,"EKAY00",2000,75.7,161,99,49
2000116,"G4 EKAY00",27,24.4,"",19.8,11.9,11.6,29.4,9.6,111.36,172.725,38.6,52.1,205,"EKAY00",2000,68,123,70,30
2000116,"H5 HABL00",27,26.2,"",23.1,14.2,13.6,36,12.9,175.44,250.2,41.7,61.3,400,"HABL00",2000,77.7,170,112,62
2000117,"I6 SHEL00",27,26.4,"",21.7,12.6,11.6,32.8,11.1,128.76,198.44,39.2,55.3,320,"SHEL00",2000,72,164,109,69
2000117,"J7 SHEL00",27,24.6,"",19.6,11.8,11.6,31.4,11.8,136.88,183.69,38.5,55.6,302,"SHEL00",2000,69.9,132,78,32
2000117,"K8 HANS00",28,27.3,"",24,12.2,12.7,39.1,15.1,191.77,243.3975,42.8,64,407,"HANS00",2000,81.9,199,134,72
2000117,"L9 HANS00",28,26.5,"",20.8,12.4,11.9,34.2,13.4,159.46,207.765,41.3,59.9,348,"HANS00",2000,75.5,175,117,66
2000117,"M0 HANS00",28,27.5,"",24.1,12.3,12.4,36.2,12.1,150.04,223.535,44.8,59.9,392,"HANS00",2000,81,201,134,76
2000117,"N1 HANS00",28,27.5,"F",22.7,12.7,12.2,36.2,13.5,164.7,225.345,40.2,60.5,372,"HANS00",2000,76.4,191,132,78
2000117,"O2 HANS00",28,26.3,"",22.6,13.5,13,36.1,13.5,175.5,239.1625,42,60.8,412,"HANS00",2000,78.1,181,119,57
2000117,"P3 NDYC00",28,28.2,"",22.9,12.9,12.7,36.2,13.3,168.91,231.68,41.4,53.9,335,"NDYC00",2000,77.6,202,143,84
2000117,"Q4 NDYC00",28,28.2,"",25,14.2,13.3,36.8,11.8,156.94,253,43.8,58.8,408,"NDYC00",2000,80.6,210,144,85
2000119,"R5 STA200",26,26,"",20.3,12.5,13.2,33.5,13.2,174.24,215.2375,39.3,56.6,343,"STA200",2000,72.8,164,109,59
2000119,"S6 STA200",26,26.2,"",20.6,10.9,11.2,32.5,11.9,133.28,179.5625,39.5,57.1,311,"STA200",2000,72,166,109,65
2000119,"T7 STA200",26,26.4,"M",21.8,11.7,13.3,34.6,12.8,170.24,216.25,41.5,60.5,366,"STA200",2000,76.1,172,116,65
2000124,"A9 WARO00",27,25.8,"",21.8,12.9,12.4,32.5,10.7,132.68,205.5625,42.4,59.5,395,"WARO00",2000,74.9,155,102,57
2000124,"U8 HAW200",27,27,"F",24.1,13.8,13.8,38,13.9,191.82,262.2,43.2,63.9,439,"HAW200",2000,81.2,182,120,68
2000124,"V9 HAW200",27,27,"",23,13.3,13.2,35.2,12.2,161.04,233.2,41.8,61.3,420,"HAW200",2000,77,177,119,69
2000124,"W0 HAW200",27,27,"",21.6,14,12.5,35.4,13.8,172.5,234.525,40.4,59.2,412,"HAW200",2000,75.8,168,109,58
2000124,"Y2 WARO00",27,26.2,"M",23.2,13.7,13.7,35.2,12,164.4,241.12,43.7,60.2,444,"WARO00",2000,78.9,174,114,61
2000124,"Z3 WARO00",27,26.3,"M",22.6,12.5,13.2,36.9,14.3,188.76,237.0825,39.1,59.2,410,"WARO00",2000,76,165,108,68
2000125,"X1 HAW200",26,26,"",21.7,12.6,12.9,33.6,11.9,153.51,214.2,42.4,60.5,398,"HAW200",2000,76,153,96,45
2000147,"D2 HASH00",25,25,"",23.1,14.2,13.4,37.6,14.5,194.3,259.44,42.5,61.9,441,"HASH00",2000,80.1,161,101,54
2000147,"E3 HASH00",25,25,"",21.6,12.8,12.2,34.4,12.8,156.16,215,39.3,57,350,"HASH00",2000,73.7,150,93,48
2000147,"F4 MAR200",25,25,"M",23,12.6,13.2,36.4,13.4,176.88,234.78,42.5,63.1,441,"MAR200",2000,78.9,173,115,61
2001107,"3A KNOL01",27,26.9,"M",22.7,13.6,13.6,38,15.3,208.08,258.4,38.9,58.8,375,"KNOL01",2001,76.9,185,123,71
2001107,"4B KNOL01",27,26.2,"F",21.8,12.4,11.7,35.6,13.8,161.46,214.49,38.2,56.9,315,"KNOL01",2001,73.8,168,113,62
2001107,"5C KNOL01",27,27,"F",22.6,11.9,12.7,35.1,12.5,158.75,215.865,39.9,55.4,319,"KNOL01",2001,75,180,125,72
2001107,"6D KNOL01",27,26.5,"F",21.5,12.4,12.1,33.6,12.1,146.41,205.8,39.3,55.1,320,"KNOL01",2001,72.9,176,120,63
2001108,"0H EOCR01",26,26.2,"F",22.1,12.3,13,35.3,13.2,171.6,223.2725,40.2,60.4,415,"EOCR01",2001,75.5,174,111,61
2001108,"1I EOCR01",26,25.9,"F",23.3,12.1,13.6,34.5,11.2,152.32,221.6625,42,61.1,395,"EOCR01",2001,76.5,165,106,58
2001108,"3K JSUP01",27,26.4,"M",21.4,13,13.2,33.7,12.3,162.36,220.735,42,61.3,415,"JSUP01",2001,75.7,181,120,59
2001108,"4L JSUP01",27,26.5,"M",24.7,13.5,13.6,38,13.3,180.88,257.45,42,64.5,472,"JSUP01",2001,80,180,119,64
2001108,"5M LRIS01",27,27,"M",22.9,12.7,13.2,35.5,12.6,166.32,229.8625,40.3,63.4,415,"LRIS01",2001,75.8,194,134,75
2001108,"6N LRIS01",27,27,"M",23.1,13.2,12.6,36.1,13,163.8,232.845,42.7,64.4,440,"LRIS01",2001,78.8,192,134,71
2001108,"7E EOCR01",26,26,"F",23.9,12.7,13.7,36,12.1,165.77,237.6,41.2,59.8,410,"EOCR01",2001,77.2,170,106,60
2001108,"7O LRIS01",27,27,"F",22.7,12.7,13.3,34.6,11.9,158.27,224.9,41.1,63.1,363,"LRIS01",2001,75.7,188,127,69
2001108,"8F EOCR01",26,25.9,"F",23,12.2,12.8,33.9,10.9,139.52,211.875,41.7,59.5,392,"EOCR01",2001,75.6,165,108,57
2001108,"9G EOCR01",26,25.7,"F",23.8,12.5,13.1,36,12.2,159.82,230.4,40.6,60,395,"EOCR01",2001,76.6,163,104,54
2001109,"2J EOCR01",25,24.3,"M",19.9,13.9,13.4,30.6,10.7,143.38,208.845,38.7,55.3,316,"EOCR01",2001,69.3,124,72,22
2001109,"8P WWCK01",27,27.4,"F",22.2,11.7,13.3,35.5,13.3,176.89,221.875,45,61.6,460,"WWCK01",2001,80.5,187,129,78
2001110,"0R WWCK01",26,25.6,"F",21.3,12.2,13,35.4,14.1,183.3,223.02,41.8,60.7,405,"WWCK01",2001,77.2,162,103,51
2001110,"1S WWCK01",26,25.2,"F",19.6,12.2,12.4,33.2,13.6,168.64,204.18,40.7,57.4,365,"WWCK01",2001,73.9,151,95,42
2001110,"9Q WWCK01",26,25.8,"M",21.3,11.9,13.1,34.8,13.5,176.85,217.5,42.7,61.8,440,"WWCK01",2001,77.5,164,107,54
2001112,"2T BISA01",24,25.5,"F",21.7,13.3,12.2,32.7,11,134.2,208.4625,41.2,59.9,375,"BISA01",2001,73.9,158,98,51
2001112,"3U BISA01",24,25.6,"F",21,12.8,12.5,33.5,12.5,156.25,211.8875,39.2,59.5,380,"BISA01",2001,72.7,160,99,53
2001112,"4V BISA01",24,25,"M",21.6,13.2,13.3,34.2,12.6,167.58,226.575,41.2,61.5,385,"BISA01",2001,75.4,145,89,39
2001112,"5W BISA01",24,24.3,"F",18.7,12.3,12.1,30.4,11.7,141.57,185.44,38.1,58.1,322,"BISA01",2001,68.5,128,71,25
2001112,"6X CSWL01",25,26.1,"F",20.1,12.2,11.9,32.2,12.1,143.99,194.005,40.7,60.2,355,"CSWL01",2001,72.9,160,109,61
2001112,"7Y CSWL01",25,26,"F",19.8,12.1,11.8,32.9,13.1,154.58,196.5775,39.9,62.9,367,"CSWL01",2001,72.8,161,106,62
2001113,"7D WCEM01",25,25,"M",23.2,11.9,12.3,36.8,13.6,167.28,222.64,41.2,62.4,405,"WCEM01",2001,78,169,113,58
2001114,"2S CCLI01",NA,28.9,"M",23.7,13,12.6,36.8,13.1,165.06,235.52,44.2,60.2,398,NA,NA,NA,NA,NA,NA
2001114,"3J BROT01",28,27,"M",23.7,13.9,12.7,31.2,7.5,95.25,207.48,49.4,62,367,"BROT01",2001,80.6,187,127,70
2001114,"3T CCLI01",NA,28.8,"M",24.1,13.3,13.8,38.6,14.5,200.1,261.515,43.2,61.7,415,NA,NA,NA,NA,NA,NA
2001114,"4K BROT01",28,26.6,"M",23,13,12.2,36.4,13.4,163.48,229.32,41.7,62.4,343,"BROT01",2001,78.1,174,120,65
2001114,"5L BROT01",28,25,"F",19.8,12,11,31.6,11.8,129.8,181.7,40.2,59.1,268,"BROT01",2001,71.8,148,95,33
2001114,"6C WCEM01",24,24,"M",19.8,13.3,12.6,32.6,12.8,161.28,211.085,41,57.9,342,"WCEM01",2001,73.6,151,94,42
2001114,"8E CUGO01",27,26.5,"M",24.6,14.1,13.7,39.6,15,205.5,275.22,41.8,62.5,457,"CUGO01",2001,81.4,174,120,64
2001114,"9F CUGO01",27,26.9,"F",24.6,13.6,12.6,37.4,12.8,161.28,244.97,41.7,60.2,409,"CUGO01",2001,79.1,175,118,75
2001114,"YA-SB WCEM01",24,24,"F",15.8,10.4,10.2,25.8,10,102,132.87,36.5,47.7,150,"WCEM01",2001,62.3,93,50,10
2001115,"4U NOGO01",NA,28.4,"M",25,13.2,13.6,38.9,13.9,189.04,260.63,44.8,60.7,455,NA,NA,NA,NA,NA,NA
2001115,"5V NOGO01",NA,28.8,"M",23.4,12.9,13.9,39.8,16.4,227.96,266.66,40.7,59.8,420,NA,NA,NA,NA,NA,NA
2001115,"6W NOGO01",NA,28.2,"F",23,13.4,12.3,34.8,11.8,145.14,223.59,42.7,59.5,388,NA,NA,NA,NA,NA,NA
2001116,"0G MNDY01",25,25,"M",23.5,13.4,12.4,37.4,13.9,172.36,241.23,41.4,60.7,423,"MNDY01",2001,78.8,170,115,66
