"HatchDateJulYear","ID","FieldAge","CalcAge","AllSex","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight"
2009122,"H9 LOCO09",28,27.2,"",24.6,12.4,14,36.4,11.8,165.2,240.24,44.1,60.3,450
2009122,"W3 BRAN09",25,26.2,"F",21.1,13.5,12,32.8,11.7,140.4,209.1,41.4,57.3,378
2009122,"X4 BRAN09",25,25.9,"M",23.2,14.1,13.2,36.5,13.3,175.56,249.1125,42.6,58.2,425
2009122,"Z6 BRAN09",25,25.8,"M",23.1,13.2,12.4,36.1,13,161.2,231.04,40.4,59.9,420
2009123,"I0 LOCO09",27,26.7,"M",23.2,13.2,13.9,34.4,11.2,155.68,233.06,44.5,59.6,434
2009123,"Y5 BRAN09",24,24.9,"M",20.9,13.5,12.9,32.7,11.8,152.22,215.82,41.6,59.3,370
2009124,"G8 LOCO09",26,26.2,"M",24.8,13.8,13.8,37.8,13,179.4,260.82,42.4,60.8,425
2009124,"J1 LOCO09",26,26.2,"F",22.3,11.2,13.8,35,12.7,175.26,218.75,43.7,61.6,409
2009142,"L3 BAR209",24,24.9,"M",20.3,11.4,11.8,27.9,7.6,89.68,161.82,44.1,55.9,337
2009153,"M4 BRO209",26,26.1,"",23.7,12.4,12.1,36.2,12.5,151.25,221.725,41.4,59.5,393
2009164,"N5 CLA209",28,27.1,"",22.4,12.6,12,31.4,9,108,193.11,44.7,59.1,355
2010100,"D6 SWAH10",28,27.2,"F",25.2,14.4,14.3,38,12.8,183.04,272.65,42.6,61.4,437
2010100,"E7 SWAH10",28,26.9,"M",25.6,12.3,13.4,38.1,12.5,167.5,244.7925,44.9,63.6,463
2010101,"F8 SWAH10",27,26.3,"M",26,13.9,13.1,38.7,12.7,166.37,261.225,43.5,62.1,450
2010101,"M5 FOWA10",28,27.6,"M",25,13.1,12.9,38,13,167.7,247,43,61.4,415
2010101,"P8 MMUR10",28,25.6,"M",21.3,12.4,12.8,33.9,12.6,161.28,213.57,40.9,59.6,421
2010102,"A3 NBUR10",26,25.9,"M",22.8,14.2,12.2,32.7,9.9,120.78,215.82,45.1,60.7,440
2010102,"C5 NBUR10",26,26.5,"M",23.6,13,12.6,33.7,10.1,127.26,215.68,45.8,62.6,460
2010102,"N6 FOWA10",27,26.5,"F",20.8,11.7,11.4,34,13.2,150.48,196.35,39.9,57.1,340
2010102,"O7 FOWA10",27,26.3,"M",22.5,13,12.9,36,13.5,174.15,233.1,42.5,63,400
2010102,"R0 MMUR10",27,27.4,"F",22.9,12.6,13.7,34.5,11.6,158.92,226.8375,42,57.7,410
2010104,"B6  TARY10",29,27.8,"F",23.2,14.5,12.4,35.5,12.3,152.52,238.7375,43.1,58.8,369
2010104,"J2 CARD10",25,25.6,"F",21.9,14.2,13.3,33.8,11.9,158.27,232.375,42.3,60.8,450
2010105,"K3 CARD10",24,24.7,"M",22.3,14.2,12.6,34.3,12,151.2,229.81,42.3,60.1,415
2010105,"T2 WKEN10",25,26.3,"F",21.3,11.6,12.6,29.9,8.6,108.36,180.895,44.5,60.2,355
2010105,"U3 WKEN10",25,25.5,"F",21.8,12.5,11.7,32.5,10.7,125.19,196.625,40.6,56.3,328
2010105,"V4 WKEN10",25,26,"F",22.8,12,12.1,33.6,10.8,130.68,202.44,42.9,59.5,363
2010105,"S1 HORC10",25,26,"M",22.7,12.4,13.2,34.7,12,158.4,222.08,43,57.1,365
2010106,"B-OSW HORC10",24,24.2,"F",18.7,11.1,10.6,27.2,8.5,90.1,147.56,39.5,49.5,212
2010106,"Y7 SANC10",25,25.9,"M",23.7,13.3,13.4,35.7,12,160.8,238.2975,42,61.4,402
2010106,"Z2 SANC10",25,25.5,"F",23.5,12.7,12.9,34.3,10.8,139.32,219.52,41.6,59.7,390
2010107,"A5 SANC10",24,24.9,"M",22.6,12.9,12.3,35.2,12.6,154.98,221.76,39.3,56.8,360
2010107,"X6 SANC10",24,25,"M",20.8,12.9,11.6,34.6,13.8,160.08,211.925,38.4,58.5,340
2010109,"J4 SILI10",27,26.8,"M",23.8,13.4,14.3,37.3,13.5,193.05,258.3025,41.7,61.4,445
2010109,"K5 SILI10",27,26.7,"M",23,14.4,13.4,37.2,14.2,190.28,258.54,40,61.9,430
2010110,"E9 BIRN10",25,26.2,"M",21,12.8,12.8,32.6,11.6,148.48,208.64,42.9,57.5,388
2010110,"G1 BIRN10",25,26,"F",20.3,12.7,12.3,32.5,12.2,150.06,203.125,39.9,56.8,324
2010110,"I3 STEX10",25,25.6,"F",22,15.1,14,34.4,12.4,173.6,250.26,40.7,59.8,407
2010110,"L6 SIL:I10",26,26.3,"F",19.3,13.6,12.6,34.4,15.1,190.26,225.32,39.8,58.6,353
2010110,"M7 SILI10",26,25.9,"F",22.3,13.4,13.2,37.2,14.9,196.68,247.38,38.6,59,370
2010110,"O9 LUCE10",26,26.5,"F",22.3,12.7,11.7,31.7,9.4,109.98,193.37,43.1,56.8,345
2010110,"P0 LUCE10",26,26.5,"F",21.6,12.8,12.7,34.1,12.5,158.75,217.3875,39.9,56.7,353
2010110,"W7 YBAR10",29,28.6,"M",23.9,11.6,12.6,36.8,12.9,162.54,222.64,44.9,61,454
2010111,"F0 BIRN10",24,25.3,"M",20.4,13.5,13.3,32,11.6,154.28,214.4,41.2,52.4,322
2010111,"N8 SILI10",25,25.2,"F",21.1,13.5,12.2,33.7,12.6,153.72,216.5225,38.8,55.6,313
2010111,"U5 YBAR10",28,28.4,"F",23.4,12.5,13.4,36.4,13,174.2,235.69,43.1,61.8,420
2010112,"V6 YBAR10",27,27.4,"M",24.3,12.1,12.9,36.5,12.2,157.38,228.125,41.9,60.2,442
2010113,"Q1 THOM10",26,25.9,"F",23.4,13.7,12.7,33.9,10.5,133.35,223.74,42.5,59.1,366
2010113,"R2 THOM10",26,26.3,"M",23.4,13.6,13.9,34.4,11,152.9,236.5,43.5,60.2,408
2010113,"S3 THOM10",26,26.2,"F",22.9,11.8,13.1,34.8,11.9,155.89,216.63,40.4,56.1,365
2010113,"T4 THOM10",26,26.3,"M",23.5,12.6,12.7,34.9,11.4,144.78,220.7425,44.9,62.4,389
2010115,"A4 ECLO10",26,25.9,"M",23.8,12.3,13.4,35.4,11.6,155.44,227.445,45.5,61.3,418
2010115,"B5 ECLO10",26,25.7,"F",23.3,13.5,13,32.5,9.2,119.6,215.3125,45,59.1,382
2010115,"E8 HICK10",26,26.1,"M",23.4,13.8,13.8,36.9,13.5,186.3,254.61,41.7,57.2,398
2010115,"N7 YETH10",24,26,"M",24,12.2,12.7,35.8,11.8,149.86,222.855,44.8,62.4,413
2010115,"Z4 EQUI10",25,24.9,"F",20.4,10.7,12.2,30.5,10.1,123.22,174.6125,42.6,58.7,315
2010116,"D7 ECLO10",25,24.8,"M",21.5,12.3,12.6,33.9,12.4,156.24,211.0275,41.1,59,350
2010116,"M6 YETH10",24,25.3,"M",23.7,12.9,12.2,36.9,13.2,161.04,231.5475,43,61.7,385
2010117,"T3 ROTA10",24,24.8,"F",18.7,12.4,12.5,32.1,13.4,167.5,199.8225,37.4,58.2,350
2010120,"F9 YFER10",28,28.5,"F",23.5,11.2,13,36.8,13.3,172.9,222.64,41.3,59.9,358
2010120,"X7 LOCO10",25,25.4,"M",22.6,13.5,13,34.1,11.5,149.5,225.9125,42.2,60.7,365
2010120,"Y2 LOCO10",25,26.4,"F",22.9,13.2,12,34.8,11.9,142.8,219.24,42.2,61.4,352
2010121,"Z3 YFER10",26,26.3,"M",23.8,14.2,13.3,35.9,12.1,160.93,246.8125,42.3,58.5,379
2010123,"J3 SVPK10",28,27.7,"F",25.4,13,13.5,37.9,12.5,168.75,251.0875,43.8,59.6,372
2010124,"I2 SVPK10",27,27.4,"M",25.6,14.1,13.3,39.3,13.7,182.21,269.205,42,61.1,415
2010125,"H1 SVPK10",26,26,"M",24.4,14.4,12.8,37.3,12.9,165.12,253.64,42.6,59.4,322
2010126,"A-SWO WELM10",25,24.8,"",21.2,12.4,13,33.7,12.5,162.5,213.995,39.3,53.3,245
2010128,"A6 BUR210",25,25,"M",21.6,11.7,12.4,31.7,10.1,125.24,190.9925,42.5,58.5,350
2010128,"B7 BUR210",25,25.5,"F",23.9,12.4,13.3,36.9,13,172.9,237.0825,39.2,58.5,331
2010128,"K4 DAWA10",25,24.9,"M",21.1,13,13.1,31.2,10.1,132.31,203.58,42.3,55.1,284
2010128,"L5 BUR210",25,24.8,"F",21,11.1,11.7,30.9,9.9,115.83,176.13,42.5,56.5,270
2010132,"C8 NHAS10",25,24.9,"",19,11.8,12,29.2,10.2,122.4,173.74,40.9,52.4,315
2011104,"U6 SWAH11",28,26.6,"F",22,12.6,11.8,34.7,12.7,149.9,211.7,40.3,59,365
2011104,"V7 SWAH11",28,27,"M",24.7,11.7,12.7,39.8,15.1,191.8,242.8,41.6,60.9,425
2011104,"W2 SWAH11",28,26.7,"M",23.1,12.6,12.8,39.8,16.7,213.8,252.7,40.1,63.2,405
2011104,"X3 SWAH11",28,27,"M",22.7,11.4,11.6,38.4,15.7,182.1,220.8,36.8,60.2,420
2011105,"FFS-L YEFE11",29,27.1,"F",26.4,13.3,14,39.7,13.3,186.2,271,42.7,61,370
2011105,"O0 FOWA11",26,26.3,"F",22.6,12.6,12.5,35.9,13.3,166.3,225.3,40.6,61.8,375
2011105,"Q2 STAD11",27,26.3,"F",22.5,10.7,12.1,36.6,14.1,170.6,208.6,38.3,56.9,335
2011105,"R3 STAD11",27,26.5,"F",23.4,11.4,12,36.3,13,155.4,212.4,40.3,60.1,350
2011105,"S4 STAD11",27,26.3,"M",21.2,11.2,11.7,35.2,14,163.8,201.5,40.6,61.2,415
2011105,"T5 STAD11",27,26.8,"M",24,12.8,13.3,37.8,13.8,183.5,246.6,40.5,63.4,415
2011105,"Y4 SWAH11",27,25.9,"M",22.9,11.5,12.5,38.3,15.4,192.5,229.8,39.5,59.8,375
2011106,"G3 YEFE11",28,28,"F",27.4,14,14,40.7,13.3,186.2,284.9,42.9,61.7,411
2011106,"P1 FOWA11",25,24.5,"F",19,11.7,11,33,14,154,187.3,36.4,56.4,345
2011107,"F2 YEFE11",27,26.4,"M",26.3,13.3,14,40.4,14.1,197.4,275.7,41.7,63.7,460
2011109,"D0 CISH11",25,25.8,"M",22.6,12,13,36.6,14,182,228.8,41.9,60.7,400
2011109,"E1 CISH11",25,25.8,"M",21.7,10.6,11.7,36.2,14.5,169.7,201.8,40.3,58.6,370
2011109,"O1 DOGS11",NA,28.2,"F",26.1,12.7,13,35.9,9.8,127.4,230.7,42.8,57.6,368
2011109,"S5 DOGS11",NA,28.5,"M",28,12.4,14.9,39,11,163.9,266.2,45.7,58.7,411
2011110,"I5 ECRI11",28,27.4,"F",25,12.4,12.8,41.5,16.5,211.2,261.5,40.6,60.7,420
2011110,"J6 ECRI11",28,26.3,"F",23.6,11.4,12.5,31.8,8.2,102.5,190,46.4,59.9,369
2011110,"K7 ECRI11",28,27.1,"F",23.1,11,12.5,35.8,12.7,158.8,210.3,40.8,58.5,383
2011110,"Q3 DOGS11",29,28.2,"F",27,12.4,12.7,37,10,127,232.2,43.8,56.7,377
2011110,"R4 DOGS11",29,27.6,"F",26.6,13.2,12.7,37.7,11.1,141,244.1,43.6,59.4,380
2011111,"T6 DOGS11",28,27,"M",26.7,14,13.6,39,12.3,167.3,269.1,45.1,61.5,439
2011112,"F3 HAWA11",29,28.4,"M",26.2,14.4,13.9,39.8,13.6,189,281.6,44.3,62.5,440
2011113,"L8 STEX11",25,26,"M",23.3,13.3,13.3,31,7.7,102.4,206.2,47.6,61.2,449
2011113,"N0 STEX11",25,26.2,"M",24,14.5,13.7,37.2,13.2,180.8,262.3,42.4,63.2,487
2011114,"M9 STEX11",24,24.9,"M",20.7,13,12.5,32.6,11.9,148.8,207.8,41.8,58.4,382
2011115,"D1 SPRU11",26,26.2,"F",21,12.2,12,33.5,12.5,150,202.7,43.9,57.9,323
2011115,"W4 SILI11",28,26.8,"F",23.7,13.5,14,35.4,11.7,163.8,243.4,42.6,56.9,400
2011115,"X5 SILI11",28,26.8,"M",25,15,14.1,37.6,12.6,177.7,273.5,45.4,62.2,420
2011116,"R5 CARE11",26,26.4,"M",23.4,13.4,12.1,35.9,12.5,151.3,228.9,41.9,59.9,303
2011116,"S6 CARE11",26,26.5,"M",23.4,14.4,12.7,36.4,13,165.1,246.6,41.7,57.9,335
2011116,"V3 TRAN11",26,26.1,"F",21.4,12.5,10.9,31.8,10.4,113.4,186,42.1,58.9,330
2011116,"Y6 SILI11",27,26,"M",23,13.1,12.3,35.5,12.5,153.8,225.4,41.9,58.4,370
2011117,"B9 TRAN11",24,25.7,"F",21,11,12,32.7,11.7,140.4,188,38.6,58.7,343
2011117,"C0 TRAN11",24,26,"M",20.4,12.3,12.6,31.6,11.2,141.1,196.7,42.2,60.6,383
2011117,"L9 NHAS11",24,25.6,"M",23.4,13.3,13.4,37.3,13.9,186.3,249,40.4,60.7,444
2011117,"U2 CARE11",25,25.5,"M",21.6,12.2,11.6,33.2,11.6,134.6,197.5,39.1,55.8,275
2011117,"U7 TRAN11",24,25.1,"F",20.4,11.2,12.3,32.3,11.9,146.4,189.8,39.8,57.1,365
2011117,"doa CARE11",25,25.7,"M",20.4,11.7,11.6,32.8,12.4,143.8,191.1,40.2,57.1,300
2011118,"Z7 CARD11",28,26.8,"F",24.2,13.3,12.9,37.4,13.2,170.3,245,41.6,58.8,392
2011118,"doa CARD11",28,26.7,"M",24.2,14.7,14.2,37,12.8,181.8,267.3,44.4,62.7,427
2011119,"B1 CARD11",27,26.3,"F",22.6,13.8,11.7,34.5,11.9,139.2,219.9,42.6,58.7,395
2011122,"C2 ROWA11",24,24.8,"M",21.8,12.7,11.2,35.2,13.4,150.1,210.3,38,57.8,360
2011123,"E4 ROTA11",24,25.2,"F",20.1,13.2,12.8,32.9,12.8,163.8,213.9,38.4,57.9,360
2011123,"H7 ROTA11",24,25.2,"F",20.9,13.2,12.9,32.5,11.6,149.6,212.1,39.8,59.1,367
2011124,"F5 ROTA11",NA,24.8,"M",19.7,13.9,11.9,34,14.3,170.2,219.3,36.8,59.5,400
2011124,"G6 ROTA11",NA,24.9,"M",21.7,13.1,12.1,34,12.3,148.8,214.2,40.5,58.9,355
2011125,"M2 YFER11",NA,28.4,"F",23.3,9.9,11.9,32.4,9.1,108.3,176.6,46.5,59,375
2011125,"O4 YFER11",NA,27.6,"M",22.7,10.9,13,40.2,17.5,227.5,240.2,41.8,62.3,410
2011126,"I8 PEAC11",26,26.1,"F",23.3,13.1,13.2,33.2,9.9,130.7,218.3,44.4,57.7,404
2011127,"K0 PEAC11",25,25.4,"M",24.2,13.3,12.8,35.4,11.2,143.4,231,43,60.4,287
2011127,"L1 PEAC11",25,25.4,"M",24.5,11.3,13.1,36.7,12.2,159.8,223.9,43.2,59,410
2011128,"N3 YFER11",NA,25,"M",23.2,12.2,11.4,39.9,16.7,190.4,235.4,35.5,55.7,320
2011130,"P5 WWC211",NA,25.9,"M",24.4,14.1,14.3,37.1,12.7,181.6,263.4,41.1,58.8,345
2011131,"R7 WWC211",NA,25,"F",21.1,12.5,11.4,32.2,11.1,126.5,192.4,36.6,53.5,265
2011131,"U4 WICT11",NA,25.1,"F",19.7,13.2,12.3,29.5,9.8,120.5,188.1,39.1,50.6,292
2011132,"T3 WICT11",NA,24.4,"M",18.3,12.6,11.3,29.8,11.5,130,178.1,35.8,49.7,265
2011133,"Y8 YBAR11",26,27.4,"M",23.1,12.2,13.6,37.4,14.3,194.5,241.2,41.7,63,430
2011135,"Z9 YBAR11",25,24.8,"F",21.3,11.8,12,33.4,12.1,145.2,198.7,39.2,55.4,320
2011140,"C1 HAPA11",NA,25.6,"F",22.6,13.6,13.2,33.1,10.5,138.6,221.8,41.3,56.2,388
2011141,"A9 HAPA11",NA,25.1,"F",21,11.4,12.4,31.9,10.9,135.2,189.8,35.4,52.4,375
2011141,"B0 HAPA11",NA,24.8,"F",20.3,12,12.8,31.9,11.6,148.5,197.8,37.1,51.6,330
2012099,"Q5 CISH12",28,27.2,"",25,13.1,12.9,37.1,12.1,156.1,241.2,42.8,60.6,415
2012099,"R6 CISH12",28,27,"",23.6,12.4,13.1,36,12.4,162.4,229.5,42.3,57.7,415
2012099,"S7 CISH12",28,26.7,"F",24,10.4,12.8,35.3,11.3,144.6,204.7,43,59.7,410
2012099,"T2 CISH12",28,26.7,"",23.9,13.3,13.8,36.8,12.9,178,249.3,41.4,60,417
2012100,"Y7 HORC12",29,27.7,"M",23,13,12.3,35.7,12.7,156.2,225.8,43,57.9,401
2012101,"X6 HORC12",28,27.1,"",22.8,12.3,12.2,33.2,10.4,126.9,203.4,43,57.9,368
2012103,"3C LRIS12",27,27,"",23.5,14.2,12.5,34.9,11.4,142.5,233,43.8,60,395
2012104,"1A LRIS12",26,26.4,"",24.5,12.6,13,35.3,10.8,140.4,225.9,43,61.8,430
2012104,"6P NBUR12",29,28.1,"",23.2,11.7,12.4,34.4,11.2,138.9,207.3,42.2,57,360
2012104,"7Q NBUR12",29,28.1,"",22.1,11.9,12.8,32.5,10.4,133.1,200.7,45.2,56.8,356
2012104,"Z8 LRIS12",26,26.1,"",23.1,11.3,12.5,32.9,9.8,122.5,195.8,42.3,59.2,364
2012105,"2B LRIS12",25,25.2,"",22.4,11.3,12.4,33.6,11.2,138.9,199.1,41.7,57,390
2012105,"9S NBUR12",28,26.9,"",22.1,11.4,12.4,33.7,11.6,143.8,200.5,42,54.2,312
2012105,"U3 NMUR12",24,25.1,"",21.1,12.2,11.8,30.1,9,106.2,180.6,41.9,55.8,388
2012105,"W5 NMUR12",24,25.1,"",21,12,11.6,31.7,10.7,124.1,187,40.5,54.5,400
2012106,"2L MINO12",26,26.4,"",23.5,11.8,12.7,34.8,11.3,143.5,213.2,44.1,59.6,360
2012106,"3M MINO12",26,26.2,"",24.2,13.1,12.5,37,12.8,160,236.8,42.2,58.2,359
2012106,"4N MINO12",26,26.1,"",22.5,11.5,12.9,35.1,12.6,162.5,214.1,26.9,62.7,424
2012106,"8R NBUR12",27,26,"",21.7,11.5,11.4,33.4,11.7,133.4,191.2,42.4,57.5,395
2012107,"5O MINO12",25,24.7,"",21.1,11.4,11.7,31.2,10.1,118.2,180.2,40.9,59.9,341
2012107,"7C BIHA12",28,27.1,"",21.7,11.4,13,34,12.3,159.9,207.4,41.7,58.7,362
2012107,"8D BIHA12",28,26.7,"",20.8,11.8,12.7,31.9,11.1,141,195.4,40.9,56.8,355
2012108,"0Z DBAR12",29,28.2,"",25.4,13,13.4,38.6,13.2,176.9,254.8,43.8,62.1,442
2012108,"1U BURS12",25,25.5,"",21.9,12,12.5,31.7,9.8,122.5,194.2,44.7,60.5,449
2012108,"2V BURS12",25,26,"",20.8,12.3,12.2,31.4,10.6,129.3,192.3,43.5,60.6,365
2012108,"9Y DBAR12",29,27.6,"",24.4,12.7,13.5,36.7,12.3,166.1,240.4,42.2,58.4,410
2012109,"0Q CARD12",25,25.9,"",21.8,12.4,13.8,33.4,11.6,160.1,218.8,43.4,60.5,443
2012109,"0T BURS12",24,25.3,"",21.3,12,12.3,33.7,12.4,152.5,204.7,41.6,61.7,410
2012109,"4J DOGS12",27,27.5,"",25.1,12.5,13,35.9,10.8,140.4,228.9,44.3,57.7,403
2012109,"5K DOGS12",27,26.4,"",25.9,12.4,12.9,36.7,10.8,139.3,232.1,46,60.8,434
2012109,"5V WWCK12",24,25.2,"F",22.3,12.6,12.1,33.1,10.8,130.7,204.4,41.4,55,301
2012109,"6L DOGS12",27,27.2,"",24.4,11.7,13.5,37,12.6,170.1,233.1,45.3,62.6,459
2012109,"6V DBAR12",28,26.8,"",24,13.5,13.3,34.2,10.2,135.7,229.1,46,59.3,420
2012109,"7M DOGS12",27,26.8,"",25.6,13.5,13.6,37.1,11.5,156.4,251.4,44.3,59.2,403
2012109,"8Y WWCK12",24,25.1,"",22.8,12.5,12.1,35.2,12.4,150,216.5,39.6,57.1,344
2012109,"9P CARD12",25,25.9,"",22.4,12.1,12.4,32.4,10,124,198.5,43.3,57.2,380
2012109,"9Z WWCK12",24,25.4,"",23.1,12.7,12.7,35.3,12.2,154.9,224.2,40.8,57.2,338
2012110,"0F BREN12",26,26.5,"",21.8,13.6,12.9,34.4,12.6,162.5,227.9,41.4,60.1,415
2012110,"1G BREN12",26,25.9,"",21.2,12.1,11.5,31.6,10.4,119.6,186.4,41.4,56.2,317
2012110,"1R CARD12",24,24.7,"",20.4,12.2,12.9,32.4,12,154.8,203.3,40.3,59.1,375
2012110,"2H BREN12",26,25.7,"",21.8,12.9,13.4,33.2,11.4,152.8,218.3,39.4,57.5,365
2012110,"2S CARD12",24,24.5,"",20.2,11.6,13,31.3,11.1,144.3,192.5,38.7,55.2,335
2012110,"5L YFER12",24,25.2,"",22,12.5,12.2,34.2,12.2,148.8,211.2,40,60.6,355
2012110,"6A DBAR12",27,25.5,"",22.2,12.8,12.8,33.1,10.9,139.5,211.8,41.3,55,392
2012110,"6M YFER12",24,25.1,"",20.2,12,12.4,30.6,10.4,129,186.7,40.7,56.8,336
2012110,"8N DOGS12",26,24.9,"",22.8,11.5,12.7,34.1,11.3,143.5,206.3,39.8,57.9,345
2012111,"3I BREN12",25,24.5,"",18.9,12.7,13,30.8,11.9,154.7,197.9,37.7,53.2,275
2012112,"0P ECLO12",24,25.2,"",21,13.5,12.8,33,12,153.6,217,40.8,57.7,443
2012112,"1Q ECLO12",24,25.7,"",23.1,11.9,12.1,33.6,10.5,127.1,201.6,42.7,57.6,380
2012112,"90 ECLO12",24,25.3,"",22.2,12.8,12.1,32.7,10.5,127.1,203.6,42.5,55,385
2012113,"3S SANC12",24,25.5,"",24.2,13.7,13.1,35.2,11,144.1,235.8,43.9,60.2,435
2012113,"4I TRAN12",27,26.8,"",22.1,10.6,12.4,33.4,11.3,140.1,192.1,40.5,57.2,348
2012113,"4T SANC12",24,25.2,"",21.8,12.5,12.6,31.7,9.9,124.7,198.9,43.8,59.8,428
2012113,"5J TRAN12",27,26.6,"",22.2,10.4,12.6,33.4,11.2,141.1,192.1,40.7,55.2,310
2012113,"5U SANC12",24,25.3,"",22.7,12.8,12.6,34.6,11.9,149.9,219.7,40.4,59,425
2012115,"3H SALE12",25,25.9,"",20.7,11.7,12.4,32.5,11.8,146.3,195.8,40.3,57.5,332
2012116,"2G ROTA12",24,25.4,"M",21.1,13,12.7,34,12.9,163.8,218.5,40.2,55.5,338
2012116,"7B ROTA12",24,25.2,"",22,12.4,12.2,33.6,11.6,141.5,206.6,38.9,54.5,310
2012116,"AY-SR TRAN12",24,25,"",20.7,11,12.4,33.3,12.6,156.2,194.8,37.3,54.8,287
2012116,"doa TRAN12",24,25,"",19.5,10.6,11.6,32.1,12.6,146.2,178.2,37.6,55.1,258
2012116,"9D ROTA12",24,25.2,"",20.2,12.1,12.6,32.9,12.7,160,203.2,23,144,339
2012120,"1P SPRK12",24,25.7,"",22.4,11,13,33.3,10.9,141.7,199.8,40.6,57.1,379
2012120,"3R SMU212",26,26.4,"",21.7,11.4,12.4,34.7,13,161.2,206.5,41.9,59,354
2012120,"4S SMU212",26,25.9,"",23.9,12,12.9,33.2,9.3,120,206.7,43.7,57.1,342
2012120,"5T SMU212",26,25.9,"",23.1,11.7,12.6,35.4,12.3,155,215.1,41,58.2,371
2012120,"7L SPRK12",24,25,"",21.5,12.4,12.8,34.8,13.3,170.2,219.2,37.8,56.3,327
2012120,"9N SPRK12",24,25.1,"",21.5,12.1,13.3,34.1,12.6,167.6,216.5,40.1,58.4,359
2012121,"6U SMU212",25,25.2,"",22.5,13,12.3,35,12.5,153.8,221.4,40,58.7,328
2012122,"7V SMU212",24,24.4,"",19.3,10.6,11.1,31.4,12.1,134.3,170.3,39.2,53.4,270
2012123,"1Z BRA212",24,25.2,"",22.2,12.1,13,35.1,12.9,167.7,220.3,41.7,60.8,390
2012123,"7A BRA212",24,25.3,"",22.4,11.2,12.3,35.5,13.1,161.1,208.6,41.9,57.9,379
2012123,"8B BRA212",24,25,"",21.2,12.3,12.8,34.1,12.9,165.1,214,41.6,58.9,375
2012126,"1E BINO12",25,26,"",23.4,12.8,13.2,35.5,12.1,159.7,230.8,41.2,58.2,330
2012138,"7K NRO212",24,25.3,"",20.6,13.3,11.8,35.3,14.7,173.5,221.5,38.5,56,317
2012143,"8L VER212",25,25.6,"",22.4,12.6,13,33.7,11.3,146.9,215.7,41.1,60.2,368
2012151,"1O WER212",25,25.9,"",22.1,12.3,12.9,36.3,14.2,183.2,228.7,40,60.5,405
2012154,"2P JUD212",25,25.3,"",24,13.6,13.6,35.2,11.2,152.3,239.4,42.3,60.6,378
2012154,"3Q JUD212",25,25.9,"",22.7,11.1,12.6,33.5,10.8,136.1,198.5,41.4,58.3,346
2012154,"4R JUD212",25,25.8,"",22.2,11.7,12.1,32.8,10.6,128.3,195.2,42.3,57.1,365
2013103,"8V YEFE13",28,27.8,"M",27.7,13.4,13.7,47.4,19.7,269.9,321.1,38.9,64.8,467
2013104,"9W YEFE13",27,26.5,"F",24.2,13.1,14.3,37,12.8,183,253.5,40.5,61.6,405
2013105,"1Y SWAH13",26,26.3,"F",24.9,13.7,13.1,35.4,10.5,137.6,237.2,41.2,57.8,378
2013105,"2Z SWAH13",26,25.9,"F",22.5,12.6,12.8,34.6,12.1,154.9,219.7,41.5,62.4,410
2013105,"8A SWAH13",26,26.3,"M",25.2,12.8,13.4,38.1,12.9,172.9,249.6,44.1,63.7,482
2013107,"2E FAIR13",25,25.6,"M",22.8,12.9,12.1,34.6,11.8,142.8,216.3,43.9,61.8,417
2013110,"6I SMUR13",25,25.5,"M",21.4,11.8,12.3,31.9,10.5,129.2,192.2,40.4,59,344
2013110,"7J SMUR13",25,25.4,"M",21.4,11.2,12.1,32.3,10.9,131.9,188.1,41.4,60.5,332
2013110,"8K SMUR13",25,25.4,"M",21.5,12.2,12.2,33.2,11.7,142.7,202.5,38.8,55.3,300
2013111,"9L SMUR13",24,25.1,"M",19.9,12.2,11.7,32.3,12.4,145.1,193,39.2,55.8,310
2013112,"2O PIHI13",24,25.1,"M",22.1,12.8,13.2,35.9,13.8,182.2,233.4,37.8,59.3,362
2013112,"6S PEAC13",24,25.5,"F",22.6,13.8,12,34.6,12,144,223.2,41.1,57.8,380
2013112,"7T PEAC13",24,25.2,"M",22.9,12.5,12,34.3,11.4,136.8,210.1,41,61.6,380
2013113,"1X OAKS13",25,25.6,"",23.2,12.8,12.9,34.9,11.7,150.9,224.2,43.8,62.7,410
2013113,"5Q CWAR13",28,27.1,"M",22.2,11.9,12.6,34,11.8,148.7,208.3,41.2,54.8,300
2013113,"6R CWAR13",28,27.4,"M",22.4,12,12.3,33.7,11.3,139,204.7,43.5,56.9,350
2013113,"8U OAKS13",25,25.6,"F",21.4,11.8,12,31.9,10.5,126,189.8,41.4,59.2,330
2013113,"doa CWAR13",28,27.4,"",21.5,11.1,12.2,34.2,12.7,154.9,199.2,40.6,56.5,295
2013114,"0B DBAR13",25,25.5,"",21.1,13.4,12.8,30.6,9.5,121.6,200.4,43.9,59,375
2013114,"2X FOPA13",28,27,"",22.3,12,12.5,34,11.7,146.3,208.3,44.5,60.6,360
2013114,"3E DBAR13",25,25.8,"F",20.7,12.6,12.8,33.7,13,166.4,214,41.3,57.2,351
2013114,"3Y FOPA13",28,27.3,"M",22.8,11.5,12.7,32.4,9.6,121.9,196,44.8,58.4,366
2013114,"9A DBAR13",25,25.5,"M",21.8,13.9,13.3,33.2,11.4,151.6,225.8,42.9,60.1,386
2013114,"9V OAKS13",24,25.1,"",21.9,12,12.3,37,15.1,185.7,224.8,38.7,60.8,350
